setID,word,manmade,shoebox,nletters,freq,nsyllables,concreteness,item_type,study_judgment,study_condition
set61,FOOTBALL,Y,Y,8,36,2,584,old,manmade,informed
set61,ANKLE,N,Y,5,8,2,608,old,shoebox,informed
set61,UMBRELLA,Y,N,8,8,3,606,old,shoebox,uninformed
set61,PEAR,N,Y,4,6,1,634,old,shoebox,uninformed
set61,SLOPE,N,N,5,19,1,513,old,manmade,informed
set61,FEAST,Y,N,5,3,1,542,old,shoebox,uninformed
set61,FURNACE,Y,N,7,11,2,600,old,shoebox,informed
set61,COAL,N,Y,4,32,1,584,old,shoebox,informed
set61,COSTUME,Y,N,7,10,2,544,old,manmade,informed
set61,TOILET,Y,N,6,13,2,586,old,shoebox,uninformed
set61,VELVET,Y,Y,6,4,2,580,old,manmade,uninformed
set61,SCRATCH,N,N,7,9,1,523,old,manmade,uninformed
set61,BATH,Y,N,4,26,1,600,old,shoebox,informed
set61,YACHT,Y,N,5,4,1,606,old,manmade,uninformed
set61,TOOL,Y,Y,4,40,1,570,old,manmade,informed
set61,CAVE,N,N,4,9,1,592,old,manmade,uninformed
set61,BAGPIPE,Y,N,7,1,2,601,old,shoebox,uninformed
set61,LIMB,N,N,4,5,1,590,old,shoebox,informed
set61,TRUMPET,Y,N,7,7,2,608,old,shoebox,uninformed
set61,MOUSE,N,Y,5,10,1,624,old,manmade,uninformed
set61,KETTLE,Y,N,6,3,2,602,old,shoebox,uninformed
set61,PUDDLE,N,N,6,1,2,604,old,shoebox,informed
set61,SWORD,Y,N,5,7,1,577,old,shoebox,informed
set61,CABBAGE,N,Y,7,4,2,611,old,manmade,informed
set61,BARREL,Y,N,6,24,2,590,old,shoebox,uninformed
set61,BELL,Y,Y,4,18,1,620,old,shoebox,informed
set61,GOAT,N,N,4,6,1,636,old,manmade,informed
set61,CEILING,Y,N,7,31,2,606,old,shoebox,informed
set61,TENT,Y,N,4,20,1,608,old,manmade,uninformed
set61,JUICE,N,Y,5,11,1,599,old,manmade,informed
set61,CAPE,Y,Y,4,20,1,581,old,manmade,informed
set61,KENNEL,Y,N,6,3,2,611,old,shoebox,uninformed
set61,BASEMENT,Y,N,8,31,2,585,old,shoebox,uninformed
set61,SNAIL,N,Y,5,1,1,579,old,shoebox,uninformed
set61,DOUGH,Y,Y,5,13,1,627,old,manmade,informed
set61,CARD,Y,Y,4,26,1,565,old,manmade,informed
set61,JELLY,Y,Y,5,3,2,560,old,manmade,uninformed
set61,MINERAL,N,Y,7,12,3,527,old,shoebox,informed
set61,BANNER,Y,Y,6,8,2,567,old,shoebox,uninformed
set61,HOCKEY,Y,N,6,1,2,535,old,manmade,uninformed
set61,JACKET,Y,N,6,33,2,635,old,shoebox,uninformed
set61,LODGE,Y,N,5,19,1,538,old,shoebox,informed
set61,SUNSET,N,N,6,14,2,525,old,manmade,uninformed
set61,WOMB,N,N,4,1,1,538,old,shoebox,informed
set61,LAWN,Y,N,4,15,1,588,old,shoebox,uninformed
set61,CAPITOL,Y,N,7,22,3,529,old,manmade,informed
