setID,word,manmade,shoebox,nletters,freq,nsyllables,concreteness,item_type,study_judgment,study_condition
set3,DITCH,N,N,5,10,1,555,old,shoebox,uninformed
set3,PEACH,N,Y,5,3,1,617,old,shoebox,informed
set3,SPIDER,N,Y,6,2,2,607,old,shoebox,uninformed
set3,BANNER,Y,Y,6,8,2,567,old,manmade,uninformed
set3,CEREAL,Y,Y,6,17,2,637,old,shoebox,uninformed
set3,BLOUSE,Y,Y,6,1,1,640,old,manmade,informed
set3,SCRATCH,N,N,7,9,1,523,old,manmade,informed
set3,SWORD,Y,N,5,7,1,577,old,shoebox,uninformed
set3,DRUG,Y,Y,4,24,1,555,old,manmade,uninformed
set3,SHED,Y,N,4,11,1,611,old,shoebox,informed
set3,FORK,Y,Y,4,14,1,592,old,manmade,uninformed
set3,IVORY,N,Y,5,17,3,571,old,manmade,uninformed
set3,TANK,Y,N,4,12,1,581,old,manmade,uninformed
set3,MAGAZINE,Y,Y,8,39,3,588,old,shoebox,informed
set3,BOOTH,Y,N,5,7,1,556,old,shoebox,uninformed
set3,TIMBER,N,N,6,19,2,578,old,manmade,uninformed
set3,DRILL,Y,Y,5,33,1,516,old,shoebox,uninformed
set3,PINE,N,N,4,14,1,592,old,manmade,informed
set3,BUTTON,Y,Y,6,10,2,613,old,manmade,informed
set3,SHEEP,N,N,5,23,1,622,old,shoebox,uninformed
set3,SILVER,N,Y,6,29,2,564,old,manmade,uninformed
set3,COTTON,N,Y,6,38,2,608,old,shoebox,uninformed
set3,COSTUME,Y,N,7,10,2,544,old,shoebox,informed
set3,LANE,Y,N,4,30,1,537,old,shoebox,uninformed
set3,POLLEN,N,Y,6,11,2,584,old,manmade,uninformed
set3,PUDDLE,N,N,6,1,2,604,old,manmade,uninformed
set3,BANDAGE,Y,Y,7,4,2,639,old,manmade,informed
set3,BALLOON,Y,Y,7,10,2,623,old,shoebox,uninformed
set3,BEAN,N,Y,4,5,1,604,old,manmade,uninformed
set3,FEAST,Y,N,5,3,1,542,old,shoebox,informed
set3,PONY,N,N,4,10,2,611,old,shoebox,uninformed
set3,OTTER,N,N,5,5,2,631,old,manmade,informed
set3,BIRCH,N,N,5,2,1,620,old,manmade,uninformed
set3,LEAF,N,Y,4,12,1,593,old,shoebox,uninformed
set3,SPINACH,N,Y,7,2,2,589,old,manmade,informed
set3,SKULL,N,N,5,3,1,570,old,manmade,informed
set3,BAGPIPE,Y,N,7,1,2,601,old,shoebox,uninformed
