setID,word,manmade,shoebox,nletters,freq,nsyllables,concreteness,item_type,study_judgment,study_condition
set49,BRACELET,Y,Y,8,1,2,602,old,shoebox,uninformed
set49,POLLEN,N,Y,6,11,2,584,old,shoebox,informed
set49,LIMB,N,N,4,5,1,590,old,shoebox,informed
set49,TRIANGLE,N,Y,8,4,3,523,old,manmade,informed
set49,SPEAR,Y,N,5,7,1,584,old,shoebox,uninformed
set49,ROPE,Y,Y,4,15,1,608,old,manmade,informed
set49,POLE,Y,N,4,18,1,577,old,shoebox,informed
set49,GARMENT,Y,Y,7,6,2,552,old,shoebox,informed
set49,GINGER,N,Y,6,2,2,522,old,manmade,uninformed
set49,PILLOW,Y,N,6,8,2,613,old,shoebox,uninformed
set49,NECTAR,N,Y,6,3,2,556,old,manmade,uninformed
set49,WAIST,N,N,5,11,1,563,old,manmade,informed
set49,HEDGE,Y,N,5,2,1,615,old,shoebox,uninformed
set49,BOULDER,N,N,7,10,2,597,old,manmade,uninformed
set49,LIVER,N,Y,5,16,2,617,old,shoebox,uninformed
set49,MULE,N,N,4,4,1,592,old,manmade,informed
set49,MAPLE,N,N,5,7,2,534,old,shoebox,uninformed
set49,RAMP,Y,N,4,6,1,538,old,shoebox,uninformed
set49,CARROT,N,Y,6,1,2,622,old,manmade,informed
set49,SUPPER,Y,Y,6,37,2,563,old,manmade,informed
set49,CHESTNUT,N,Y,8,5,2,600,old,manmade,uninformed
set49,TIMBER,N,N,6,19,2,578,old,shoebox,uninformed
set49,HEEL,N,Y,4,9,1,579,old,manmade,informed
set49,SOCCER,Y,N,6,3,2,524,old,manmade,informed
set49,CLOSET,Y,N,6,16,2,599,old,shoebox,uninformed
set49,CROW,N,Y,4,2,1,590,old,manmade,informed
set49,COUCH,Y,N,5,12,1,578,old,shoebox,uninformed
set49,PLUM,N,Y,4,1,1,632,old,manmade,uninformed
set49,HOOD,Y,Y,4,7,1,547,old,manmade,informed
set49,JACKET,Y,N,6,33,2,635,old,manmade,uninformed
set49,AXLE,Y,N,4,5,2,555,old,shoebox,uninformed
set49,SPARK,N,Y,5,12,1,526,old,shoebox,informed
set49,CARPET,Y,N,6,13,2,581,old,manmade,informed
set49,HOOF,N,Y,4,2,1,596,old,shoebox,uninformed
set49,NECKLACE,Y,Y,8,3,2,633,old,shoebox,uninformed
set49,CHEESE,Y,Y,6,9,1,624,old,shoebox,informed
set49,TEAR,N,Y,4,11,1,504,old,manmade,uninformed
set49,COSTUME,Y,N,7,10,2,544,old,shoebox,informed
set49,BREEZE,N,N,6,14,1,500,old,shoebox,uninformed
set49,TULIP,N,Y,5,4,2,619,old,manmade,uninformed
set49,WOMB,N,N,4,1,1,538,old,manmade,uninformed
set49,BIRCH,N,N,5,2,1,620,old,shoebox,informed
set49,MENU,Y,Y,4,5,2,555,old,manmade,uninformed
set49,SPRUCE,N,N,6,5,1,568,old,shoebox,uninformed
set49,DIAMOND,N,Y,7,8,2,610,old,shoebox,informed
set49,TIGER,N,N,5,7,2,611,old,shoebox,informed
set49,SAND,N,Y,4,28,1,616,old,manmade,uninformed
set49,PAINT,Y,Y,5,37,1,577,old,shoebox,informed
set49,FROG,N,Y,4,1,1,619,old,shoebox,informed
set49,GOWN,Y,Y,4,16,1,586,old,manmade,uninformed
set49,MAGAZINE,Y,Y,8,39,3,588,old,shoebox,informed
set49,POSTER,Y,N,6,4,2,592,old,shoebox,informed
set49,SATIN,Y,Y,5,5,2,594,old,shoebox,uninformed
set49,BADGE,Y,Y,5,5,1,561,old,manmade,uninformed
set49,PALACE,Y,N,6,38,2,579,old,shoebox,uninformed
set49,SHELL,N,Y,5,22,1,597,old,manmade,informed
set49,LOTION,Y,Y,6,8,2,534,old,shoebox,uninformed
set49,STRING,Y,Y,6,19,1,570,old,manmade,uninformed
set49,FOREARM,N,Y,7,3,2,608,old,shoebox,uninformed
set49,DEER,N,N,4,13,1,631,old,manmade,informed
set49,SURF,N,N,4,1,1,527,old,manmade,uninformed
set49,PONY,N,N,4,10,2,611,old,manmade,uninformed
set49,PARCEL,Y,N,6,1,2,525,old,shoebox,informed
set49,BEAN,N,Y,4,5,1,604,old,shoebox,uninformed
set49,SOUP,Y,Y,4,16,1,615,old,shoebox,uninformed
set49,KNUCKLE,Y,Y,7,3,2,586,old,manmade,uninformed
set49,SILVER,N,Y,6,29,2,564,old,manmade,informed
set49,BROOM,Y,N,5,2,1,613,old,shoebox,uninformed
set49,MACKEREL,N,Y,8,2,2,636,old,manmade,uninformed
set49,SAUCE,Y,Y,5,20,1,576,old,shoebox,informed
set49,SUGAR,N,Y,5,34,2,620,old,manmade,uninformed
set49,ESSAY,Y,Y,5,19,2,527,old,shoebox,informed
set49,PORK,N,N,4,10,1,585,old,manmade,uninformed
set49,SWEAT,N,Y,5,23,1,569,old,manmade,uninformed
set49,CHOIR,Y,N,5,8,1,567,old,shoebox,informed
set49,CONE,Y,Y,4,13,1,573,old,manmade,uninformed
set49,SKULL,N,N,5,3,1,570,old,shoebox,informed
set49,EAGLE,N,N,5,5,2,616,old,manmade,uninformed
set49,TONGUE,N,Y,6,35,1,634,old,shoebox,informed
set49,KENNEL,Y,N,6,3,2,611,old,manmade,informed
set49,GARBAGE,Y,Y,7,7,2,572,old,manmade,informed
set49,GALLERY,Y,N,7,31,3,569,old,manmade,uninformed
set49,SUNBURN,N,N,7,5,2,563,old,shoebox,informed
set49,SQUIRREL,N,Y,8,1,2,612,old,manmade,informed
set49,HONEY,N,Y,5,25,2,611,old,shoebox,uninformed
set49,HAMMER,Y,Y,6,9,2,605,old,manmade,uninformed
set49,CAGE,Y,N,4,9,1,593,old,manmade,informed
set49,GRAVEL,N,Y,6,9,2,587,old,shoebox,uninformed
set49,SOCK,Y,Y,4,4,1,581,old,shoebox,uninformed
set49,ELEPHANT,N,N,8,7,3,628,old,shoebox,informed
set49,RABBIT,N,Y,6,11,2,635,old,manmade,uninformed
set49,SHOE,Y,Y,4,14,1,600,old,manmade,informed
set49,RACKET,Y,N,6,5,2,562,old,shoebox,informed
set49,TOMATO,N,Y,6,4,3,662,old,manmade,informed
set49,GATE,Y,N,4,37,1,573,old,manmade,uninformed
set49,SHOVEL,Y,N,6,5,2,581,old,shoebox,uninformed
set49,ABDOMEN,N,Y,7,6,3,586,old,shoebox,informed
