setID,word,manmade,shoebox,nletters,freq,nsyllables,concreteness,item_type,study_judgment,study_condition
set35,SURF,N,N,4,1,1,527,old,manmade,uninformed
set35,SLEEVE,Y,Y,6,11,1,587,old,manmade,uninformed
set35,PARADE,Y,N,6,25,2,523,old,shoebox,informed
set35,GARBAGE,Y,Y,7,7,2,572,old,manmade,informed
set35,FRUIT,N,Y,5,35,1,612,old,shoebox,uninformed
set35,LODGE,Y,N,5,19,1,538,old,manmade,uninformed
set35,WOLF,N,N,4,6,1,595,old,manmade,uninformed
set35,POTATO,N,Y,6,15,3,629,old,shoebox,informed
set35,PILLOW,Y,N,6,8,2,613,old,shoebox,uninformed
set35,KNOB,Y,Y,4,2,1,586,old,manmade,uninformed
set35,TIDE,N,N,4,11,1,516,old,shoebox,uninformed
set35,COFFIN,Y,N,6,7,2,595,old,shoebox,informed
set35,LUNG,N,Y,4,16,1,569,old,shoebox,uninformed
set35,TIMBER,N,N,6,19,2,578,old,manmade,informed
set35,SPARK,N,Y,5,12,1,526,old,manmade,uninformed
set35,FORK,Y,Y,4,14,1,592,old,manmade,informed
set35,SCAR,N,Y,4,10,1,552,old,shoebox,informed
set35,KNEE,N,Y,4,35,1,593,old,manmade,uninformed
set35,FLAME,N,Y,5,17,1,582,old,manmade,uninformed
set35,TRIBE,Y,N,5,4,1,504,old,manmade,informed
set35,DIAMOND,N,Y,7,8,2,610,old,shoebox,informed
set35,SOFA,Y,N,4,6,2,629,old,manmade,informed
set35,QUARTER,Y,Y,7,34,2,509,old,manmade,uninformed
set35,MAGAZINE,Y,Y,8,39,3,588,old,manmade,informed
set35,PUDDLE,N,N,6,1,2,604,old,shoebox,informed
set35,BANANA,N,Y,6,4,3,633,old,manmade,informed
set35,POISON,N,Y,6,10,2,527,old,manmade,uninformed
set35,NAPKIN,Y,Y,6,3,2,585,old,manmade,informed
set35,PASTE,Y,Y,5,10,1,559,old,shoebox,uninformed
set35,MOSS,N,Y,4,9,1,575,old,manmade,uninformed
set35,ANKLE,N,Y,5,8,2,608,old,manmade,uninformed
set35,CROW,N,Y,4,2,1,590,old,manmade,informed
set35,DOLL,Y,Y,4,10,1,588,old,shoebox,uninformed
set35,HOOF,N,Y,4,2,1,596,old,manmade,uninformed
set35,BERRY,N,Y,5,9,2,573,old,shoebox,uninformed
set35,COCKTAIL,Y,Y,8,25,2,576,old,manmade,informed
set35,SAND,N,Y,4,28,1,616,old,shoebox,uninformed
set35,CEMENT,Y,Y,6,11,2,646,old,shoebox,uninformed
set35,CASH,Y,Y,4,36,1,547,old,manmade,uninformed
set35,UMBRELLA,Y,N,8,8,3,606,old,shoebox,informed
set35,PLATE,Y,Y,5,22,1,595,old,manmade,uninformed
set35,CHAPEL,Y,N,6,20,2,587,old,manmade,uninformed
set35,LIMB,N,N,4,5,1,590,old,shoebox,informed
set35,LIVER,N,Y,5,16,2,617,old,manmade,uninformed
set35,DIAL,Y,Y,4,1,1,537,old,manmade,uninformed
set35,ABDOMEN,N,Y,7,6,3,586,old,manmade,informed
set35,COUCH,Y,N,5,12,1,578,old,shoebox,informed
set35,CEREAL,Y,Y,6,17,2,637,old,manmade,uninformed
set35,MOUNTAIN,N,N,8,33,2,616,old,manmade,informed
set35,BEAN,N,Y,4,5,1,604,old,manmade,uninformed
set35,CABBAGE,N,Y,7,4,2,611,old,shoebox,uninformed
set35,ROOT,N,Y,4,30,1,558,old,manmade,uninformed
set35,BADGE,Y,Y,5,5,1,561,old,manmade,informed
set35,BARK,N,Y,4,14,1,563,old,shoebox,informed
set35,BLOSSOM,N,Y,7,7,2,559,old,manmade,informed
set35,KNUCKLE,Y,Y,7,3,2,586,old,manmade,uninformed
set35,PYRAMID,Y,N,7,2,3,615,old,manmade,informed
set35,CAMEL,N,N,5,1,2,597,old,shoebox,uninformed
set35,CARD,Y,Y,4,26,1,565,old,manmade,uninformed
set35,CLOVER,N,Y,6,16,2,554,old,manmade,informed
set35,BOWL,Y,Y,4,23,1,575,old,shoebox,informed
set35,BAGPIPE,Y,N,7,1,2,601,old,manmade,informed
set35,SCISSORS,Y,Y,8,1,2,596,old,shoebox,uninformed
set35,TANK,Y,N,4,12,1,581,old,shoebox,uninformed
set35,CAMERA,Y,Y,6,36,2,627,old,shoebox,informed
set35,PLUG,Y,Y,4,23,1,558,old,manmade,uninformed
set35,SWEAT,N,Y,5,23,1,569,old,manmade,informed
set35,THUNDER,N,N,7,14,2,547,old,manmade,uninformed
set35,JERSEY,Y,Y,6,25,2,621,old,shoebox,uninformed
set35,TIGER,N,N,5,7,2,611,old,shoebox,informed
set35,LOCKER,Y,N,6,9,2,586,old,shoebox,uninformed
set35,COTTON,N,Y,6,38,2,608,old,manmade,uninformed
set35,SCRATCH,N,N,7,9,1,523,old,shoebox,uninformed
set35,MINK,N,N,4,5,1,589,old,shoebox,informed
set35,WALLET,Y,Y,6,6,2,584,old,shoebox,uninformed
set35,HERB,N,Y,4,7,1,558,old,manmade,informed
set35,KENNEL,Y,N,6,3,2,611,old,shoebox,uninformed
set35,LAMB,N,N,4,7,1,633,old,shoebox,uninformed
set35,TOAST,Y,Y,5,19,1,582,old,shoebox,uninformed
set35,HONEY,N,Y,5,25,2,611,old,manmade,informed
set35,TEAR,N,Y,4,11,1,504,old,manmade,uninformed
set35,BASEMENT,Y,N,8,31,2,585,old,shoebox,uninformed
set35,DIME,Y,Y,4,4,1,582,old,manmade,uninformed
set35,RULER,Y,Y,5,3,2,555,old,shoebox,informed
set35,OUTFIT,Y,Y,6,16,2,515,old,manmade,uninformed
set35,SPINACH,N,Y,7,2,2,589,old,shoebox,informed
set35,SLOPE,N,N,5,19,1,513,old,shoebox,uninformed
set35,PIER,Y,N,4,3,1,588,old,shoebox,informed
set35,THREAD,Y,Y,6,15,1,607,old,manmade,uninformed
set35,CAKE,Y,Y,4,13,1,624,old,shoebox,informed
set35,RAIL,Y,N,4,16,1,540,old,shoebox,informed
set35,PARCEL,Y,N,6,1,2,525,old,manmade,informed
set35,DAWN,N,N,4,28,1,501,old,manmade,uninformed
set35,SHOWER,Y,N,6,15,1,588,old,shoebox,informed
set35,SHELL,N,Y,5,22,1,597,old,manmade,informed
set35,SAUCE,Y,Y,5,20,1,576,old,shoebox,informed
set35,BACTERIA,N,Y,8,8,3,560,old,manmade,uninformed
set35,BELL,Y,Y,4,18,1,620,old,shoebox,informed
set35,FACTORY,Y,N,7,32,3,586,old,shoebox,uninformed
set35,BARREL,Y,N,6,24,2,590,old,shoebox,informed
set35,JEWEL,N,Y,5,1,1,594,old,manmade,informed
set35,WHEAT,N,Y,5,9,1,594,old,shoebox,uninformed
set35,TENT,Y,N,4,20,1,608,old,shoebox,uninformed
set35,SUNBURN,N,N,7,5,2,563,old,shoebox,uninformed
set35,SACK,Y,Y,4,8,1,582,old,manmade,informed
set35,LIME,N,Y,4,13,1,590,old,manmade,uninformed
set35,PEPPER,N,Y,6,13,2,591,old,shoebox,uninformed
set35,TUBE,Y,Y,4,31,1,581,old,shoebox,informed
set35,LEMON,N,Y,5,18,2,608,old,manmade,informed
set35,VASE,Y,N,4,4,1,595,old,manmade,informed
set35,BANDAGE,Y,Y,7,4,2,639,old,manmade,uninformed
set35,SAIL,Y,N,4,12,1,567,old,shoebox,informed
set35,CARBON,N,Y,6,30,2,511,old,shoebox,informed
set35,JAIL,Y,N,4,21,1,590,old,manmade,informed
set35,NEEDLE,Y,Y,6,15,2,608,old,manmade,uninformed
set35,FOOTBALL,Y,Y,8,36,2,584,old,shoebox,informed
set35,NEST,N,Y,4,20,1,557,old,shoebox,informed
set35,MOSQUITO,N,Y,8,1,3,595,old,shoebox,informed
set35,STAR,N,N,4,25,1,574,old,manmade,uninformed
set35,CHERRY,N,Y,6,6,2,611,old,shoebox,uninformed
set35,SALAD,Y,Y,5,9,2,595,old,shoebox,informed
set35,LACE,Y,Y,4,7,1,545,old,manmade,informed
set35,LAUNDRY,Y,N,7,5,2,576,old,manmade,informed
set35,STICK,N,Y,5,39,1,604,old,shoebox,uninformed
set35,HOCKEY,Y,N,6,1,2,535,old,shoebox,informed
set35,TURTLE,N,Y,6,8,2,644,old,shoebox,uninformed
set35,TOMATO,N,Y,6,4,3,662,old,manmade,informed
set35,VIOLIN,Y,N,6,11,2,626,old,shoebox,uninformed
set35,VINE,N,Y,4,4,1,601,old,shoebox,uninformed
set35,MONKEY,N,N,6,9,2,566,old,shoebox,informed
set35,SUGAR,N,Y,5,34,2,620,old,manmade,informed
set35,LOBSTER,N,Y,7,1,2,590,old,shoebox,informed
set35,CAPSULE,Y,Y,7,5,2,540,old,shoebox,uninformed
set35,GATE,Y,N,4,37,1,573,old,shoebox,uninformed
set35,CALF,N,N,4,11,1,592,old,manmade,informed
set35,COKE,Y,Y,4,4,1,580,old,shoebox,uninformed
set35,MEAL,Y,Y,4,30,1,602,old,shoebox,uninformed
set35,SNAIL,N,Y,5,1,1,579,old,shoebox,uninformed
set35,MOUSE,N,Y,5,10,1,624,old,manmade,informed
set35,MIRROR,Y,Y,6,27,1,605,old,shoebox,uninformed
set35,STEAM,N,Y,5,17,1,552,old,shoebox,informed
set35,DEER,N,N,4,13,1,631,old,manmade,uninformed
set35,COIN,Y,Y,4,10,1,581,old,shoebox,informed
set35,JUICE,N,Y,5,11,1,599,old,manmade,informed
set35,MAGNET,Y,Y,6,3,2,550,old,manmade,informed
set35,SUNSET,N,N,6,14,2,525,old,shoebox,uninformed
set35,FURNACE,Y,N,7,11,2,600,old,shoebox,informed
set35,JELLY,Y,Y,5,3,2,560,old,manmade,informed
set35,TOILET,Y,N,6,13,2,586,old,shoebox,informed
set35,LEAF,N,Y,4,12,1,593,old,manmade,uninformed
