setID,word,manmade,shoebox,nletters,freq,nsyllables,concreteness,item_type,study_judgment,study_condition
set48,SILVER,N,Y,6,29,2,564,old,manmade,uninformed
set48,KITTEN,N,Y,6,5,2,612,old,shoebox,informed
set48,HERB,N,Y,4,7,1,558,old,shoebox,uninformed
set48,BREEZE,N,N,6,14,1,500,old,shoebox,uninformed
set48,TIDE,N,N,4,11,1,516,old,manmade,informed
set48,CABIN,Y,N,5,23,2,596,old,shoebox,informed
set48,DIAL,Y,Y,4,1,1,537,old,manmade,informed
set48,BRICK,Y,Y,5,18,1,610,old,manmade,uninformed
set48,BENCH,Y,N,5,35,1,614,old,shoebox,informed
set48,FLOOD,N,N,5,19,1,553,old,shoebox,informed
set48,SHOWER,Y,N,6,15,1,588,old,manmade,informed
set48,CHALK,Y,Y,5,3,1,634,old,manmade,uninformed
set48,CEMENT,Y,Y,6,11,2,646,old,manmade,informed
set48,VIOLIN,Y,N,6,11,2,626,old,shoebox,informed
set48,CLOVER,N,Y,6,16,2,554,old,manmade,uninformed
set48,WOOL,N,Y,4,10,1,608,old,shoebox,informed
set48,DOUGH,Y,Y,5,13,1,627,old,shoebox,uninformed
set48,CARRIAGE,Y,N,8,11,2,576,old,manmade,uninformed
set48,YACHT,Y,N,5,4,1,606,old,manmade,informed
set48,DRUG,Y,Y,4,24,1,555,old,manmade,informed
set48,BADGE,Y,Y,5,5,1,561,old,shoebox,informed
set48,BOWL,Y,Y,4,23,1,575,old,manmade,uninformed
set48,FLOWER,N,Y,6,23,1,584,old,manmade,uninformed
set48,FROG,N,Y,4,1,1,619,old,manmade,informed
set48,KETTLE,Y,N,6,3,2,602,old,shoebox,informed
set48,LACE,Y,Y,4,7,1,545,old,manmade,informed
set48,SOFA,Y,N,4,6,2,629,old,manmade,uninformed
set48,LOBSTER,N,Y,7,1,2,590,old,manmade,informed
set48,HOCKEY,Y,N,6,1,2,535,old,shoebox,uninformed
set48,LUNG,N,Y,4,16,1,569,old,manmade,uninformed
set48,SHELL,N,Y,5,22,1,597,old,manmade,informed
set48,TRACTOR,Y,N,7,24,2,590,old,shoebox,informed
set48,FOREARM,N,Y,7,3,2,608,old,shoebox,informed
set48,SUNSET,N,N,6,14,2,525,old,shoebox,uninformed
set48,GINGER,N,Y,6,2,2,522,old,manmade,uninformed
set48,SWORD,Y,N,5,7,1,577,old,manmade,uninformed
set48,FORK,Y,Y,4,14,1,592,old,manmade,informed
set48,STEM,N,Y,4,29,1,556,old,shoebox,informed
set48,WRECK,Y,N,5,8,1,505,old,shoebox,uninformed
set48,LOCKER,Y,N,6,9,2,586,old,shoebox,uninformed
set48,TOBACCO,N,Y,7,19,3,609,old,manmade,uninformed
set48,MOSQUITO,N,Y,8,1,3,595,old,shoebox,informed
set48,NEEDLE,Y,Y,6,15,2,608,old,shoebox,informed
set48,BUTTON,Y,Y,6,10,2,613,old,shoebox,uninformed
set48,CARBON,N,Y,6,30,2,511,old,manmade,uninformed
set48,CORK,Y,Y,4,9,1,608,old,shoebox,informed
set48,THUNDER,N,N,7,14,2,547,old,shoebox,informed
set48,STAR,N,N,4,25,1,574,old,shoebox,uninformed
set48,SNAIL,N,Y,5,1,1,579,old,manmade,informed
set48,GARMENT,Y,Y,7,6,2,552,old,manmade,informed
set48,COFFIN,Y,N,6,7,2,595,old,shoebox,informed
set48,BIRCH,N,N,5,2,1,620,old,shoebox,uninformed
set48,RAMP,Y,N,4,6,1,538,old,manmade,uninformed
set48,SCAR,N,Y,4,10,1,552,old,shoebox,uninformed
set48,BASEMENT,Y,N,8,31,2,585,old,shoebox,informed
set48,RULER,Y,Y,5,3,2,555,old,manmade,informed
set48,CLARINET,Y,N,8,1,3,633,old,manmade,uninformed
set48,TRIBE,Y,N,5,4,1,504,old,shoebox,uninformed
set48,WHEAT,N,Y,5,9,1,594,old,manmade,informed
set48,DOORWAY,Y,N,7,15,2,578,old,manmade,uninformed
set48,EAGLE,N,N,5,5,2,616,old,shoebox,informed
set48,CAKE,Y,Y,4,13,1,624,old,shoebox,informed
set48,NEST,N,Y,4,20,1,557,old,manmade,uninformed
set48,MOUSE,N,Y,5,10,1,624,old,shoebox,uninformed
set48,CARD,Y,Y,4,26,1,565,old,shoebox,uninformed
set48,DOLL,Y,Y,4,10,1,588,old,manmade,informed
set48,OYSTER,N,Y,6,6,2,573,old,shoebox,uninformed
set48,CHOIR,Y,N,5,8,1,567,old,manmade,informed
set48,POWDER,N,Y,6,28,2,513,old,manmade,uninformed
set48,DUCK,N,Y,4,9,1,606,old,manmade,informed
set48,ONION,N,Y,5,15,2,632,old,shoebox,informed
set48,BUSH,N,N,4,14,1,585,old,manmade,informed
set48,TEMPLE,Y,N,6,38,2,565,old,shoebox,uninformed
set48,VEIN,N,Y,4,25,1,553,old,manmade,informed
set48,TRIANGLE,N,Y,8,4,3,523,old,manmade,uninformed
set48,SHOE,Y,Y,4,14,1,600,old,shoebox,uninformed
set48,OCEAN,N,N,5,34,2,593,old,manmade,uninformed
set48,DRUM,Y,N,4,11,1,602,old,shoebox,informed
set48,BASS,N,Y,4,16,1,547,old,manmade,uninformed
set48,SPINACH,N,Y,7,2,2,589,old,manmade,informed
set48,SAIL,Y,N,4,12,1,567,old,manmade,uninformed
set48,HONEY,N,Y,5,25,2,611,old,shoebox,informed
set48,PYTHON,N,N,6,14,2,580,old,manmade,informed
set48,SEAL,N,N,4,17,1,587,old,shoebox,uninformed
set48,APPLE,N,Y,5,9,2,620,old,shoebox,informed
set48,THUMB,N,Y,5,10,1,638,old,shoebox,uninformed
set48,POND,N,N,4,25,1,623,old,manmade,uninformed
set48,PIANO,Y,N,5,38,3,615,old,shoebox,uninformed
set48,HAWK,N,N,4,14,1,623,old,shoebox,informed
set48,SCRATCH,N,N,7,9,1,523,old,shoebox,informed
set48,CLOAK,Y,Y,5,3,1,543,old,manmade,informed
set48,MULE,N,N,4,4,1,592,old,shoebox,uninformed
set48,ESSAY,Y,Y,5,19,2,527,old,shoebox,uninformed
set48,MOUNTAIN,N,N,8,33,2,616,old,shoebox,uninformed
set48,SKIRT,Y,Y,5,21,1,614,old,manmade,informed
set48,HEDGE,Y,N,5,2,1,615,old,shoebox,informed
set48,SOCCER,Y,N,6,3,2,524,old,shoebox,informed
set48,KNEE,N,Y,4,35,1,593,old,manmade,uninformed
set48,FLAG,Y,Y,4,16,1,606,old,shoebox,informed
set48,CIGAR,Y,Y,5,10,2,580,old,shoebox,informed
set48,LIVER,N,Y,5,16,2,617,old,shoebox,informed
set48,GARLIC,N,Y,6,4,2,636,old,manmade,uninformed
set48,NOZZLE,Y,Y,6,4,2,555,old,manmade,informed
set48,SPEAR,Y,N,5,7,1,584,old,shoebox,uninformed
set48,CAMEL,N,N,5,1,2,597,old,shoebox,uninformed
set48,BRACELET,Y,Y,8,1,2,602,old,manmade,uninformed
set48,STORM,N,N,5,26,1,527,old,shoebox,informed
set48,LION,N,N,4,17,1,627,old,shoebox,uninformed
set48,SOCK,Y,Y,4,4,1,581,old,manmade,uninformed
set48,ABDOMEN,N,Y,7,6,3,586,old,shoebox,informed
set48,SEAWEED,N,Y,7,3,2,593,old,manmade,informed
set48,IVORY,N,Y,5,17,3,571,old,manmade,informed
set48,TUNNEL,Y,N,6,10,2,555,old,manmade,uninformed
set48,ORGAN,N,Y,5,12,2,596,old,shoebox,uninformed
set48,BONE,N,Y,4,33,1,588,old,manmade,uninformed
set48,BEEF,N,Y,4,32,1,637,old,manmade,informed
set48,ROPE,Y,Y,4,15,1,608,old,manmade,informed
set48,WALLET,Y,Y,6,6,2,584,old,shoebox,informed
set48,MUSTARD,Y,Y,7,20,2,595,old,shoebox,uninformed
set48,TOOL,Y,Y,4,40,1,570,old,manmade,informed
set48,BROOM,Y,N,5,2,1,613,old,shoebox,informed
set48,LAMP,Y,N,4,18,1,615,old,shoebox,uninformed
set48,SAUCE,Y,Y,5,20,1,576,old,shoebox,informed
set48,SPADE,Y,Y,5,10,1,565,old,manmade,informed
set48,PENCIL,Y,Y,6,34,2,617,old,shoebox,uninformed
set48,TENT,Y,N,4,20,1,608,old,shoebox,uninformed
set48,BEAVER,N,N,6,3,2,589,old,shoebox,uninformed
set48,TIGER,N,N,5,7,2,611,old,manmade,informed
set48,CORRIDOR,Y,N,8,17,3,568,old,manmade,informed
set48,UMBRELLA,Y,N,8,8,3,606,old,shoebox,informed
set48,TRASH,Y,Y,5,2,1,588,old,manmade,uninformed
set48,AXLE,Y,N,4,5,2,555,old,shoebox,informed
set48,FISH,N,Y,4,35,1,597,old,manmade,informed
set48,OATMEAL,Y,Y,7,1,2,552,old,manmade,informed
set48,DOVE,N,Y,4,4,1,588,old,shoebox,uninformed
set48,TRUMPET,Y,N,7,7,2,608,old,shoebox,informed
set48,POISON,N,Y,6,10,2,527,old,shoebox,uninformed
set48,JADE,N,Y,4,1,1,570,old,manmade,uninformed
set48,FLAME,N,Y,5,17,1,582,old,shoebox,informed
set48,HARE,N,N,4,1,1,615,old,manmade,uninformed
set48,LOTION,Y,Y,6,8,2,534,old,shoebox,informed
set48,COTTON,N,Y,6,38,2,608,old,shoebox,informed
set48,NECTAR,N,Y,6,3,2,556,old,manmade,uninformed
set48,COUCH,Y,N,5,12,1,578,old,manmade,informed
set48,THREAD,Y,Y,6,15,1,607,old,manmade,uninformed
set48,GRAPH,Y,Y,5,17,1,553,old,shoebox,informed
set48,FENCE,Y,N,5,30,1,597,old,manmade,uninformed
set48,LENS,Y,Y,4,12,1,573,old,shoebox,informed
set48,SALOON,Y,N,6,12,2,575,old,shoebox,informed
