setID,word,manmade,shoebox,nletters,freq,nsyllables,concreteness,item_type,study_judgment,study_condition
set28,CABLE,Y,Y,5,7,2,544,old,shoebox,uninformed
set28,GIFT,Y,Y,4,33,1,533,old,shoebox,informed
set28,CALF,N,N,4,11,1,592,old,shoebox,uninformed
set28,DECK,Y,N,4,23,1,566,old,manmade,uninformed
set28,SHOVEL,Y,N,6,5,2,581,old,shoebox,informed
set28,NEEDLE,Y,Y,6,15,2,608,old,shoebox,informed
set28,LIMB,N,N,4,5,1,590,old,manmade,uninformed
set28,CARROT,N,Y,6,1,2,622,old,manmade,uninformed
set28,FLAME,N,Y,5,17,1,582,old,manmade,uninformed
set28,LION,N,N,4,17,1,627,old,shoebox,informed
set28,HOOD,Y,Y,4,7,1,547,old,shoebox,uninformed
set28,PENCIL,Y,Y,6,34,2,617,old,manmade,uninformed
set28,LEAF,N,Y,4,12,1,593,old,shoebox,uninformed
set28,OATMEAL,Y,Y,7,1,2,552,old,shoebox,informed
set28,SPADE,Y,Y,5,10,1,565,old,shoebox,uninformed
set28,BERRY,N,Y,5,9,2,573,old,manmade,informed
set28,TOOTH,N,Y,5,20,1,619,old,manmade,uninformed
set28,RIBBON,Y,Y,6,12,2,600,old,shoebox,informed
set28,FROG,N,Y,4,1,1,619,old,manmade,informed
set28,DOVE,N,Y,4,4,1,588,old,manmade,uninformed
set28,GARDENIA,N,Y,8,1,3,576,old,manmade,uninformed
set28,CAVE,N,N,4,9,1,592,old,shoebox,uninformed
set28,STEAM,N,Y,5,17,1,552,old,manmade,informed
set28,BANDAGE,Y,Y,7,4,2,639,old,manmade,uninformed
set28,STEM,N,Y,4,29,1,556,old,manmade,uninformed
set28,BENCH,Y,N,5,35,1,614,old,shoebox,uninformed
set28,CANDLE,Y,Y,6,18,2,565,old,manmade,informed
set28,HOOF,N,Y,4,2,1,596,old,shoebox,uninformed
set28,TROUT,N,Y,5,4,1,617,old,manmade,uninformed
set28,VELVET,Y,Y,6,4,2,580,old,manmade,uninformed
set28,OTTER,N,N,5,5,2,631,old,shoebox,informed
set28,CEREAL,Y,Y,6,17,2,637,old,shoebox,uninformed
set28,SLEEVE,Y,Y,6,11,1,587,old,shoebox,informed
set28,CAMERA,Y,Y,6,36,2,627,old,manmade,informed
set28,SNAIL,N,Y,5,1,1,579,old,shoebox,uninformed
set28,LAWN,Y,N,4,15,1,588,old,shoebox,informed
set28,LENS,Y,Y,4,12,1,573,old,shoebox,informed
set28,MINERAL,N,Y,7,12,3,527,old,manmade,informed
set28,UMBRELLA,Y,N,8,8,3,606,old,shoebox,uninformed
set28,CLOAK,Y,Y,5,3,1,543,old,shoebox,uninformed
set28,DOLL,Y,Y,4,10,1,588,old,manmade,uninformed
set28,RABBIT,N,Y,6,11,2,635,old,shoebox,informed
set28,PINE,N,N,4,14,1,592,old,shoebox,uninformed
set28,LEMON,N,Y,5,18,2,608,old,shoebox,informed
set28,SUGAR,N,Y,5,34,2,620,old,manmade,informed
set28,KITTEN,N,Y,6,5,2,612,old,manmade,uninformed
set28,PEAR,N,Y,4,6,1,634,old,manmade,uninformed
set28,RACKET,Y,N,6,5,2,562,old,shoebox,uninformed
set28,PIANO,Y,N,5,38,3,615,old,manmade,informed
set28,LUNG,N,Y,4,16,1,569,old,shoebox,informed
set28,CEILING,Y,N,7,31,2,606,old,shoebox,uninformed
set28,HEEL,N,Y,4,9,1,579,old,manmade,informed
set28,CONE,Y,Y,4,13,1,573,old,shoebox,uninformed
set28,CHERRY,N,Y,6,6,2,611,old,shoebox,uninformed
set28,SPIDER,N,Y,6,2,2,607,old,manmade,uninformed
set28,BOWL,Y,Y,4,23,1,575,old,manmade,informed
set28,PIER,Y,N,4,3,1,588,old,shoebox,uninformed
set28,MEAL,Y,Y,4,30,1,602,old,manmade,uninformed
set28,SHED,Y,N,4,11,1,611,old,manmade,informed
set28,BUCKET,Y,N,6,7,2,594,old,shoebox,uninformed
set28,BUSH,N,N,4,14,1,585,old,shoebox,informed
set28,BELL,Y,Y,4,18,1,620,old,shoebox,uninformed
set28,SUNBURN,N,N,7,5,2,563,old,manmade,informed
set28,SPEAR,Y,N,5,7,1,584,old,shoebox,informed
set28,POWDER,N,Y,6,28,2,513,old,shoebox,informed
set28,GATE,Y,N,4,37,1,573,old,manmade,uninformed
set28,BACTERIA,N,Y,8,8,3,560,old,manmade,informed
set28,TRIANGLE,N,Y,8,4,3,523,old,manmade,informed
set28,COKE,Y,Y,4,4,1,580,old,shoebox,uninformed
set28,CAPITOL,Y,N,7,22,3,529,old,shoebox,informed
set28,TOMATO,N,Y,6,4,3,662,old,manmade,informed
set28,HELMET,Y,N,6,1,2,602,old,shoebox,informed
set28,BLOUSE,Y,Y,6,1,1,640,old,manmade,uninformed
set28,KENNEL,Y,N,6,3,2,611,old,shoebox,informed
set28,SOCK,Y,Y,4,4,1,581,old,shoebox,informed
set28,VASE,Y,N,4,4,1,595,old,manmade,informed
set28,CLOSET,Y,N,6,16,2,599,old,shoebox,uninformed
set28,RAMP,Y,N,4,6,1,538,old,shoebox,uninformed
set28,SKULL,N,N,5,3,1,570,old,shoebox,uninformed
set28,KETTLE,Y,N,6,3,2,602,old,manmade,informed
set28,LEATHER,Y,Y,7,24,2,575,old,manmade,uninformed
set28,SPICE,N,Y,5,4,1,590,old,manmade,uninformed
set28,BALLOON,Y,Y,7,10,2,623,old,shoebox,informed
set28,LANE,Y,N,4,30,1,537,old,shoebox,uninformed
set28,BATH,Y,N,4,26,1,600,old,shoebox,uninformed
set28,PALM,N,Y,4,22,1,596,old,manmade,informed
set28,BEVERAGE,Y,Y,8,5,3,526,old,shoebox,uninformed
set28,BREEZE,N,N,6,14,1,500,old,shoebox,informed
set28,COCKTAIL,Y,Y,8,25,2,576,old,shoebox,uninformed
set28,BONE,N,Y,4,33,1,588,old,manmade,informed
set28,NOZZLE,Y,Y,6,4,2,555,old,shoebox,uninformed
set28,VIOLIN,Y,N,6,11,2,626,old,manmade,uninformed
set28,JERSEY,Y,Y,6,25,2,621,old,shoebox,uninformed
set28,KNOB,Y,Y,4,2,1,586,old,shoebox,informed
set28,SAIL,Y,N,4,12,1,567,old,shoebox,informed
set28,CHESTNUT,N,Y,8,5,2,600,old,manmade,informed
set28,COLLAR,Y,Y,6,17,2,622,old,shoebox,uninformed
set28,QUARTER,Y,Y,7,34,2,509,old,shoebox,informed
set28,TEAR,N,Y,4,11,1,504,old,shoebox,uninformed
set28,ARROW,Y,N,5,14,2,595,old,manmade,informed
set28,CLOVER,N,Y,6,16,2,554,old,shoebox,uninformed
set28,STAR,N,N,4,25,1,574,old,shoebox,informed
set28,MENU,Y,Y,4,5,2,555,old,shoebox,informed
set28,TENNIS,Y,N,6,15,2,574,old,manmade,uninformed
set28,SEAWEED,N,Y,7,3,2,593,old,manmade,uninformed
set28,MAPLE,N,N,5,7,2,534,old,shoebox,informed
set28,NAPKIN,Y,Y,6,3,2,585,old,manmade,informed
set28,WAIST,N,N,5,11,1,563,old,shoebox,informed
set28,ROPE,Y,Y,4,15,1,608,old,manmade,uninformed
set28,COSTUME,Y,N,7,10,2,544,old,manmade,informed
set28,GARMENT,Y,Y,7,6,2,552,old,shoebox,uninformed
set28,VEHICLE,Y,N,7,35,3,558,old,shoebox,informed
set28,VINE,N,Y,4,4,1,601,old,manmade,informed
set28,SEAL,N,N,4,17,1,587,old,shoebox,informed
set28,WHISTLE,Y,Y,7,4,2,579,old,manmade,uninformed
set28,JEEP,Y,N,4,16,1,622,old,manmade,uninformed
set28,SOUP,Y,Y,4,16,1,615,old,shoebox,informed
set28,SOCCER,Y,N,6,3,2,524,old,shoebox,uninformed
set28,FLUTE,Y,Y,5,1,1,587,old,manmade,uninformed
set28,ELEPHANT,N,N,8,7,3,628,old,shoebox,informed
set28,SODA,Y,Y,4,3,2,600,old,manmade,informed
set28,LOBSTER,N,Y,7,1,2,590,old,shoebox,uninformed
set28,SALAD,Y,Y,5,9,2,595,old,shoebox,informed
set28,BASEMENT,Y,N,8,31,2,585,old,shoebox,uninformed
set28,CHART,Y,Y,5,22,1,532,old,manmade,uninformed
set28,MOSS,N,Y,4,9,1,575,old,shoebox,uninformed
set28,KNEE,N,Y,4,35,1,593,old,manmade,informed
set28,GARLIC,N,Y,6,4,2,636,old,shoebox,informed
set28,BUTTON,Y,Y,6,10,2,613,old,shoebox,uninformed
set28,POSTER,Y,N,6,4,2,592,old,manmade,uninformed
set28,SHELL,N,Y,5,22,1,597,old,manmade,uninformed
set28,JUICE,N,Y,5,11,1,599,old,shoebox,informed
set28,THREAD,Y,Y,6,15,1,607,old,manmade,uninformed
set28,LAMB,N,N,4,7,1,633,old,manmade,informed
set28,THUNDER,N,N,7,14,2,547,old,shoebox,uninformed
set28,TEMPLE,Y,N,6,38,2,565,old,manmade,informed
set28,OYSTER,N,Y,6,6,2,573,old,shoebox,uninformed
set28,CHOIR,Y,N,5,8,1,567,old,shoebox,informed
set28,GRAPH,Y,Y,5,17,1,553,old,manmade,uninformed
set28,CARBON,N,Y,6,30,2,511,old,manmade,informed
set28,POND,N,N,4,25,1,623,old,manmade,informed
set28,GOWN,Y,Y,4,16,1,586,old,shoebox,uninformed
set28,PICKLE,Y,Y,6,1,2,606,old,manmade,uninformed
set28,FUEL,Y,Y,4,17,1,559,old,shoebox,informed
set28,MONKEY,N,N,6,9,2,566,old,shoebox,uninformed
set28,SUPPER,Y,Y,6,37,2,563,old,manmade,uninformed
set28,SQUIRREL,N,Y,8,1,2,612,old,shoebox,informed
set28,TOAST,Y,Y,5,19,1,582,old,manmade,informed
set28,POLLEN,N,Y,6,11,2,584,old,shoebox,informed
set28,CEMENT,Y,Y,6,11,2,646,old,manmade,uninformed
set28,GOAT,N,N,4,6,1,636,old,shoebox,informed
set28,WOMB,N,N,4,1,1,538,old,shoebox,uninformed
set28,GALLERY,Y,N,7,31,3,569,old,manmade,informed
set28,TAPE,Y,Y,4,35,1,564,old,manmade,informed
set28,ESSAY,Y,Y,5,19,2,527,old,manmade,informed
set28,SHOWER,Y,N,6,15,1,588,old,shoebox,uninformed
set28,BEEF,N,Y,4,32,1,637,old,manmade,uninformed
set28,FURNACE,Y,N,7,11,2,600,old,shoebox,informed
set28,DOORWAY,Y,N,7,15,2,578,old,manmade,informed
set28,PALACE,Y,N,6,38,2,579,old,shoebox,informed
set28,FLOOD,N,N,5,19,1,553,old,shoebox,uninformed
set28,SWEAT,N,Y,5,23,1,569,old,manmade,informed
set28,JEWEL,N,Y,5,1,1,594,old,manmade,uninformed
set28,SCRATCH,N,N,7,9,1,523,old,manmade,uninformed
set28,CLOUD,N,N,5,28,1,554,old,shoebox,informed
set28,HONEY,N,Y,5,25,2,611,old,manmade,uninformed
set28,FACTORY,Y,N,7,32,3,586,old,shoebox,uninformed
set28,STRING,Y,Y,6,19,1,570,old,manmade,uninformed
set28,MIRROR,Y,Y,6,27,1,605,old,manmade,informed
set28,LAMP,Y,N,4,18,1,615,old,manmade,informed
set28,APPLE,N,Y,5,9,2,620,old,shoebox,informed
set28,LIVER,N,Y,5,16,2,617,old,manmade,uninformed
set28,PLUM,N,Y,4,1,1,632,old,manmade,informed
set28,CIGAR,Y,Y,5,10,2,580,old,manmade,uninformed
set28,MINK,N,N,4,5,1,589,old,shoebox,informed
set28,PEPPER,N,Y,6,13,2,591,old,manmade,uninformed
set28,LINEN,Y,Y,5,6,2,581,old,manmade,uninformed
set28,TRUMPET,Y,N,7,7,2,608,old,shoebox,informed
set28,ROBIN,N,Y,5,2,2,637,old,manmade,uninformed
set28,HEDGE,Y,N,5,2,1,615,old,shoebox,informed
set28,AXLE,Y,N,4,5,2,555,old,shoebox,informed
set28,NECTAR,N,Y,6,3,2,556,old,manmade,uninformed
set28,STORM,N,N,5,26,1,527,old,shoebox,uninformed
set28,BLANKET,Y,N,7,30,2,622,old,manmade,uninformed
set28,BROOM,Y,N,5,2,1,613,old,shoebox,informed
set28,HARE,N,N,4,1,1,615,old,manmade,uninformed
set28,TANK,Y,N,4,12,1,581,old,shoebox,uninformed
set28,PASTE,Y,Y,5,10,1,559,old,shoebox,informed
set28,GRAVEL,N,Y,6,9,2,587,old,shoebox,informed
set28,CARRIAGE,Y,N,8,11,2,576,old,manmade,uninformed
set28,PYRAMID,Y,N,7,2,3,615,old,shoebox,uninformed
set28,THUMB,N,Y,5,10,1,638,old,manmade,uninformed
set28,CHEESE,Y,Y,6,9,1,624,old,shoebox,informed
set28,TIGER,N,N,5,7,2,611,old,manmade,uninformed
set28,COIN,Y,Y,4,10,1,581,old,manmade,uninformed
set28,SILVER,N,Y,6,29,2,564,old,manmade,informed
set28,TRIBE,Y,N,5,4,1,504,old,shoebox,informed
set28,OCEAN,N,N,5,34,2,593,old,manmade,informed
set28,FISH,N,Y,4,35,1,597,old,manmade,uninformed
set28,FLEA,N,Y,4,2,1,625,old,manmade,informed
