setID,word,manmade,shoebox,nletters,freq,nsyllables,concreteness,item_type,study_judgment,study_condition
set37,CARD,Y,Y,4,26,1,565,old,manmade,informed
set37,GATE,Y,N,4,37,1,573,old,shoebox,uninformed
set37,TONGUE,N,Y,6,35,1,634,old,shoebox,uninformed
set37,OUTFIT,Y,Y,6,16,2,515,old,manmade,uninformed
set37,SPINACH,N,Y,7,2,2,589,old,manmade,informed
set37,GOLF,Y,N,4,34,1,540,old,shoebox,uninformed
set37,TRIBE,Y,N,5,4,1,504,old,manmade,uninformed
set37,STEM,N,Y,4,29,1,556,old,manmade,uninformed
set37,BONE,N,Y,4,33,1,588,old,shoebox,informed
set37,MIRROR,Y,Y,6,27,1,605,old,manmade,informed
set37,ROBIN,N,Y,5,2,2,637,old,manmade,uninformed
set37,HARE,N,N,4,1,1,615,old,shoebox,informed
set37,BERRY,N,Y,5,9,2,573,old,manmade,informed
set37,MINK,N,N,4,5,1,589,old,shoebox,informed
set37,NEST,N,Y,4,20,1,557,old,shoebox,uninformed
set37,SOAP,Y,Y,4,22,1,598,old,manmade,uninformed
set37,SUNSET,N,N,6,14,2,525,old,shoebox,informed
set37,SACK,Y,Y,4,8,1,582,old,manmade,uninformed
set37,MOSS,N,Y,4,9,1,575,old,manmade,uninformed
set37,SKIRT,Y,Y,5,21,1,614,old,manmade,uninformed
set37,SALAD,Y,Y,5,9,2,595,old,shoebox,informed
set37,NAPKIN,Y,Y,6,3,2,585,old,manmade,uninformed
set37,LIMB,N,N,4,5,1,590,old,manmade,uninformed
set37,YACHT,Y,N,5,4,1,606,old,shoebox,informed
set37,GOAT,N,N,4,6,1,636,old,shoebox,uninformed
set37,CLARINET,Y,N,8,1,3,633,old,shoebox,uninformed
set37,DOLL,Y,Y,4,10,1,588,old,manmade,uninformed
set37,BARREL,Y,N,6,24,2,590,old,shoebox,informed
set37,PLUM,N,Y,4,1,1,632,old,shoebox,uninformed
set37,IVORY,N,Y,5,17,3,571,old,manmade,uninformed
set37,CLOUD,N,N,5,28,1,554,old,shoebox,uninformed
set37,BANANA,N,Y,6,4,3,633,old,shoebox,informed
set37,DRIZZLE,N,Y,7,5,2,558,old,shoebox,uninformed
set37,CABBAGE,N,Y,7,4,2,611,old,manmade,informed
set37,DITCH,N,N,5,10,1,555,old,shoebox,uninformed
set37,ARROW,Y,N,5,14,2,595,old,shoebox,informed
set37,CIGAR,Y,Y,5,10,2,580,old,manmade,uninformed
set37,SPADE,Y,Y,5,10,1,565,old,manmade,informed
set37,STATUE,Y,N,6,17,2,600,old,shoebox,uninformed
set37,MACKEREL,N,Y,8,2,2,636,old,manmade,uninformed
set37,BUCKET,Y,N,6,7,2,594,old,shoebox,uninformed
set37,SUGAR,N,Y,5,34,2,620,old,manmade,informed
set37,HELMET,Y,N,6,1,2,602,old,shoebox,uninformed
set37,SHOE,Y,Y,4,14,1,600,old,shoebox,informed
set37,FISH,N,Y,4,35,1,597,old,shoebox,uninformed
set37,TRIANGLE,N,Y,8,4,3,523,old,manmade,informed
set37,DEER,N,N,4,13,1,631,old,shoebox,uninformed
set37,BATH,Y,N,4,26,1,600,old,shoebox,uninformed
set37,FLAG,Y,Y,4,16,1,606,old,manmade,informed
set37,FOOTBALL,Y,Y,8,36,2,584,old,shoebox,informed
set37,LODGE,Y,N,5,19,1,538,old,manmade,informed
set37,WRECK,Y,N,5,8,1,505,old,shoebox,uninformed
set37,COIN,Y,Y,4,10,1,581,old,manmade,informed
set37,JADE,N,Y,4,1,1,570,old,shoebox,uninformed
set37,ORGAN,N,Y,5,12,2,596,old,manmade,uninformed
set37,JERSEY,Y,Y,6,25,2,621,old,manmade,uninformed
set37,WHEAT,N,Y,5,9,1,594,old,manmade,informed
set37,BAGPIPE,Y,N,7,1,2,601,old,shoebox,uninformed
set37,VELVET,Y,Y,6,4,2,580,old,manmade,uninformed
set37,HOCKEY,Y,N,6,1,2,535,old,shoebox,informed
set37,ALLEY,Y,N,5,8,2,557,old,manmade,uninformed
set37,TAIL,N,Y,4,24,1,613,old,shoebox,uninformed
set37,GARBAGE,Y,Y,7,7,2,572,old,shoebox,uninformed
set37,RIBBON,Y,Y,6,12,2,600,old,shoebox,informed
set37,WOOL,N,Y,4,10,1,608,old,manmade,informed
set37,TURTLE,N,Y,6,8,2,644,old,shoebox,informed
set37,GARLIC,N,Y,6,4,2,636,old,shoebox,uninformed
set37,SURF,N,N,4,1,1,527,old,shoebox,informed
set37,JUICE,N,Y,5,11,1,599,old,manmade,informed
set37,TOBACCO,N,Y,7,19,3,609,old,shoebox,uninformed
set37,SWEAT,N,Y,5,23,1,569,old,manmade,uninformed
set37,KNOB,Y,Y,4,2,1,586,old,shoebox,informed
set37,PATCH,Y,Y,5,13,1,558,old,shoebox,uninformed
set37,KENNEL,Y,N,6,3,2,611,old,shoebox,informed
set37,SPICE,N,Y,5,4,1,590,old,manmade,informed
set37,MUSTARD,Y,Y,7,20,2,595,old,shoebox,uninformed
set37,CARPET,Y,N,6,13,2,581,old,shoebox,informed
set37,ABDOMEN,N,Y,7,6,3,586,old,manmade,informed
set37,SKULL,N,N,5,3,1,570,old,manmade,uninformed
set37,LUNG,N,Y,4,16,1,569,old,manmade,informed
set37,ROOT,N,Y,4,30,1,558,old,shoebox,informed
set37,SCRATCH,N,N,7,9,1,523,old,manmade,uninformed
set37,POND,N,N,4,25,1,623,old,shoebox,uninformed
set37,SHOVEL,Y,N,6,5,2,581,old,manmade,uninformed
set37,TANK,Y,N,4,12,1,581,old,manmade,informed
set37,DRILL,Y,Y,5,33,1,516,old,shoebox,uninformed
set37,PYTHON,N,N,6,14,2,580,old,shoebox,informed
set37,LIVER,N,Y,5,16,2,617,old,manmade,informed
set37,TUNNEL,Y,N,6,10,2,555,old,shoebox,informed
set37,DUCK,N,Y,4,9,1,606,old,shoebox,uninformed
set37,TOAST,Y,Y,5,19,1,582,old,shoebox,uninformed
set37,JACKET,Y,N,6,33,2,635,old,manmade,uninformed
set37,PILLOW,Y,N,6,8,2,613,old,manmade,informed
set37,ESSAY,Y,Y,5,19,2,527,old,manmade,uninformed
set37,HAWK,N,N,4,14,1,623,old,shoebox,informed
set37,BASEMENT,Y,N,8,31,2,585,old,manmade,informed
set37,BASS,N,Y,4,16,1,547,old,manmade,informed
set37,POSTER,Y,N,6,4,2,592,old,manmade,uninformed
set37,GARDENIA,N,Y,8,1,3,576,old,shoebox,informed
