setID,word,manmade,shoebox,nletters,freq,nsyllables,concreteness,item_type,study_judgment,study_condition
set20,SPRUCE,N,N,6,5,1,568,old,shoebox,informed
set20,GINGER,N,Y,6,2,2,522,old,manmade,informed
set20,SATIN,Y,Y,5,5,2,594,old,manmade,uninformed
set20,WAIST,N,N,5,11,1,563,old,shoebox,informed
set20,CIGAR,Y,Y,5,10,2,580,old,shoebox,informed
set20,CAPITOL,Y,N,7,22,3,529,old,shoebox,informed
set20,MONKEY,N,N,6,9,2,566,old,manmade,uninformed
set20,LENS,Y,Y,4,12,1,573,old,manmade,informed
set20,UMBRELLA,Y,N,8,8,3,606,old,shoebox,uninformed
set20,SOCK,Y,Y,4,4,1,581,old,shoebox,informed
set20,THREAD,Y,Y,6,15,1,607,old,shoebox,informed
set20,LUNG,N,Y,4,16,1,569,old,manmade,informed
set20,COTTON,N,Y,6,38,2,608,old,shoebox,uninformed
set20,TROUT,N,Y,5,4,1,617,old,manmade,informed
set20,SLEEVE,Y,Y,6,11,1,587,old,shoebox,informed
set20,APPLE,N,Y,5,9,2,620,old,manmade,informed
set20,RABBIT,N,Y,6,11,2,635,old,manmade,uninformed
set20,TUBE,Y,Y,4,31,1,581,old,manmade,uninformed
set20,TANK,Y,N,4,12,1,581,old,shoebox,uninformed
set20,SCAR,N,Y,4,10,1,552,old,manmade,informed
set20,TRASH,Y,Y,5,2,1,588,old,manmade,uninformed
set20,VASE,Y,N,4,4,1,595,old,manmade,uninformed
set20,WOMB,N,N,4,1,1,538,old,shoebox,uninformed
set20,CAMEL,N,N,5,1,2,597,old,manmade,informed
set20,LEATHER,Y,Y,7,24,2,575,old,manmade,uninformed
set20,LIMB,N,N,4,5,1,590,old,manmade,informed
set20,BENCH,Y,N,5,35,1,614,old,shoebox,informed
set20,SAND,N,Y,4,28,1,616,old,manmade,informed
set20,PALM,N,Y,4,22,1,596,old,manmade,uninformed
set20,OYSTER,N,Y,6,6,2,573,old,manmade,uninformed
set20,SUPPER,Y,Y,6,37,2,563,old,shoebox,uninformed
set20,CANDLE,Y,Y,6,18,2,565,old,manmade,informed
set20,TUNNEL,Y,N,6,10,2,555,old,manmade,uninformed
set20,MOUSE,N,Y,5,10,1,624,old,manmade,uninformed
set20,MOUNTAIN,N,N,8,33,2,616,old,shoebox,informed
set20,SPINACH,N,Y,7,2,2,589,old,manmade,uninformed
set20,RULER,Y,Y,5,3,2,555,old,manmade,uninformed
set20,BASS,N,Y,4,16,1,547,old,manmade,uninformed
set20,KNUCKLE,Y,Y,7,3,2,586,old,shoebox,informed
set20,DOORWAY,Y,N,7,15,2,578,old,manmade,informed
set20,SEAWEED,N,Y,7,3,2,593,old,manmade,uninformed
set20,DIAMOND,N,Y,7,8,2,610,old,shoebox,uninformed
set20,LAWN,Y,N,4,15,1,588,old,manmade,uninformed
set20,CALF,N,N,4,11,1,592,old,shoebox,informed
