setID,word,manmade,shoebox,nletters,freq,nsyllables,concreteness,item_type,study_judgment,study_condition
set14,COUCH,Y,N,5,12,1,578,old,manmade,uninformed
set14,MANSION,Y,N,7,8,2,579,old,shoebox,uninformed
set14,TOMATO,N,Y,6,4,3,662,old,shoebox,informed
set14,JEEP,Y,N,4,16,1,622,old,shoebox,informed
set14,PALM,N,Y,4,22,1,596,old,manmade,informed
set14,MEAL,Y,Y,4,30,1,602,old,shoebox,uninformed
set14,OUTFIT,Y,Y,6,16,2,515,old,manmade,informed
set14,MOSQUITO,N,Y,8,1,3,595,old,manmade,informed
set14,POWDER,N,Y,6,28,2,513,old,manmade,informed
set14,ORGAN,N,Y,5,12,2,596,old,shoebox,uninformed
set14,FACTORY,Y,N,7,32,3,586,old,manmade,uninformed
set14,FLAME,N,Y,5,17,1,582,old,shoebox,informed
set14,CLOVER,N,Y,6,16,2,554,old,manmade,informed
set14,CHALK,Y,Y,5,3,1,634,old,manmade,informed
set14,SPEAR,Y,N,5,7,1,584,old,shoebox,uninformed
set14,VIOLIN,Y,N,6,11,2,626,old,manmade,informed
set14,IVORY,N,Y,5,17,3,571,old,shoebox,uninformed
set14,HEEL,N,Y,4,9,1,579,old,manmade,uninformed
set14,PENCIL,Y,Y,6,34,2,617,old,manmade,uninformed
set14,SILVER,N,Y,6,29,2,564,old,shoebox,informed
set14,STOOL,Y,N,5,8,1,592,old,shoebox,informed
set14,SCRATCH,N,N,7,9,1,523,old,manmade,uninformed
set14,BEAVER,N,N,6,3,2,589,old,shoebox,uninformed
set14,POND,N,N,4,25,1,623,old,shoebox,informed
set14,PORK,N,N,4,10,1,585,old,shoebox,informed
set14,CARD,Y,Y,4,26,1,565,old,manmade,uninformed
set14,BANANA,N,Y,6,4,3,633,old,shoebox,informed
set14,SOCK,Y,Y,4,4,1,581,old,shoebox,uninformed
set14,DRAIN,Y,Y,5,18,1,591,old,shoebox,informed
set14,PUDDLE,N,N,6,1,2,604,old,manmade,uninformed
set14,KNOB,Y,Y,4,2,1,586,old,manmade,uninformed
set14,ONION,N,Y,5,15,2,632,old,manmade,uninformed
set14,ANKLE,N,Y,5,8,2,608,old,shoebox,informed
set14,DECK,Y,N,4,23,1,566,old,manmade,uninformed
set14,CABBAGE,N,Y,7,4,2,611,old,manmade,informed
set14,TIGER,N,N,5,7,2,611,old,shoebox,uninformed
set14,WOOL,N,Y,4,10,1,608,old,manmade,informed
set14,DOVE,N,Y,4,4,1,588,old,manmade,informed
set14,DITCH,N,N,5,10,1,555,old,shoebox,uninformed
set14,BREEZE,N,N,6,14,1,500,old,manmade,informed
set14,NEEDLE,Y,Y,6,15,2,608,old,manmade,informed
set14,VELVET,Y,Y,6,4,2,580,old,manmade,uninformed
set14,CHOIR,Y,N,5,8,1,567,old,shoebox,uninformed
set14,PLUM,N,Y,4,1,1,632,old,manmade,uninformed
set14,SAND,N,Y,4,28,1,616,old,shoebox,informed
set14,PEARL,N,Y,5,9,1,597,old,manmade,uninformed
set14,LANE,Y,N,4,30,1,537,old,manmade,informed
set14,TAIL,N,Y,4,24,1,613,old,manmade,uninformed
set14,SCAR,N,Y,4,10,1,552,old,shoebox,informed
set14,SPARK,N,Y,5,12,1,526,old,manmade,informed
set14,TULIP,N,Y,5,4,2,619,old,manmade,informed
set14,APPLE,N,Y,5,9,2,620,old,manmade,uninformed
set14,CLOUD,N,N,5,28,1,554,old,shoebox,informed
set14,SAIL,Y,N,4,12,1,567,old,manmade,informed
set14,DOLL,Y,Y,4,10,1,588,old,manmade,informed
set14,DIME,Y,Y,4,4,1,582,old,shoebox,uninformed
set14,STOVE,Y,N,5,15,1,591,old,shoebox,informed
set14,ELEPHANT,N,N,8,7,3,628,old,manmade,uninformed
set14,LIMB,N,N,4,5,1,590,old,manmade,uninformed
set14,WRECK,Y,N,5,8,1,505,old,manmade,uninformed
set14,PYTHON,N,N,6,14,2,580,old,shoebox,informed
set14,NECKLACE,Y,Y,8,3,2,633,old,manmade,informed
set14,GARDENIA,N,Y,8,1,3,576,old,manmade,informed
set14,RUST,N,Y,4,10,1,553,old,shoebox,uninformed
set14,TRIBE,Y,N,5,4,1,504,old,manmade,informed
set14,TIMBER,N,N,6,19,2,578,old,shoebox,informed
set14,PATCH,Y,Y,5,13,1,558,old,manmade,uninformed
set14,GRAVEL,N,Y,6,9,2,587,old,shoebox,informed
set14,SLEEVE,Y,Y,6,11,1,587,old,shoebox,informed
set14,HEDGE,Y,N,5,2,1,615,old,manmade,informed
set14,SACK,Y,Y,4,8,1,582,old,manmade,uninformed
set14,PARADE,Y,N,6,25,2,523,old,shoebox,informed
