setID,word,manmade,shoebox,nletters,freq,nsyllables,concreteness,item_type,study_judgment,study_condition
set31,CABBAGE,N,Y,7,4,2,611,old,manmade,uninformed
set31,CREAM,Y,Y,5,20,1,621,old,manmade,informed
set31,MULE,N,N,4,4,1,592,old,manmade,uninformed
set31,WOLF,N,N,4,6,1,595,old,shoebox,uninformed
set31,JEEP,Y,N,4,16,1,622,old,manmade,informed
set31,SALAD,Y,Y,5,9,2,595,old,manmade,informed
set31,SLEEVE,Y,Y,6,11,1,587,old,manmade,informed
set31,PLANK,Y,N,5,7,1,592,old,shoebox,uninformed
set31,TRUMPET,Y,N,7,7,2,608,old,manmade,informed
set31,ALLEY,Y,N,5,8,2,557,old,shoebox,informed
set31,DOORWAY,Y,N,7,15,2,578,old,manmade,uninformed
set31,LAMB,N,N,4,7,1,633,old,shoebox,uninformed
set31,THUMB,N,Y,5,10,1,638,old,manmade,informed
set31,LAUNDRY,Y,N,7,5,2,576,old,manmade,uninformed
set31,DIAL,Y,Y,4,1,1,537,old,manmade,informed
set31,WHIP,Y,N,4,19,1,570,old,shoebox,uninformed
set31,JAIL,Y,N,4,21,1,590,old,shoebox,uninformed
set31,PASTE,Y,Y,5,10,1,559,old,shoebox,uninformed
set31,MACKEREL,N,Y,8,2,2,636,old,manmade,informed
set31,TOILET,Y,N,6,13,2,586,old,shoebox,uninformed
set31,SALOON,Y,N,6,12,2,575,old,manmade,uninformed
set31,STATUE,Y,N,6,17,2,600,old,shoebox,informed
set31,LOCK,Y,Y,4,23,1,565,old,manmade,informed
set31,JACKET,Y,N,6,33,2,635,old,manmade,informed
set31,FISH,N,Y,4,35,1,597,old,shoebox,uninformed
set31,BEVERAGE,Y,Y,8,5,3,526,old,shoebox,uninformed
set31,FENCE,Y,N,5,30,1,597,old,shoebox,informed
set31,CLOVER,N,Y,6,16,2,554,old,manmade,uninformed
set31,KITTEN,N,Y,6,5,2,612,old,manmade,informed
set31,DUCK,N,Y,4,9,1,606,old,shoebox,uninformed
set31,TURTLE,N,Y,6,8,2,644,old,shoebox,uninformed
set31,TROUT,N,Y,5,4,1,617,old,manmade,uninformed
set31,MOUNTAIN,N,N,8,33,2,616,old,manmade,informed
set31,CABLE,Y,Y,5,7,2,544,old,manmade,uninformed
set31,MOSQUITO,N,Y,8,1,3,595,old,shoebox,uninformed
set31,LINEN,Y,Y,5,6,2,581,old,manmade,uninformed
set31,STORM,N,N,5,26,1,527,old,manmade,informed
set31,SHOWER,Y,N,6,15,1,588,old,shoebox,uninformed
set31,GARBAGE,Y,Y,7,7,2,572,old,manmade,uninformed
set31,INSECT,N,Y,6,14,2,593,old,manmade,uninformed
set31,POLLEN,N,Y,6,11,2,584,old,manmade,informed
set31,FOREARM,N,Y,7,3,2,608,old,shoebox,uninformed
set31,BLOUSE,Y,Y,6,1,1,640,old,manmade,informed
set31,WHISTLE,Y,Y,7,4,2,579,old,manmade,informed
set31,PEPPER,N,Y,6,13,2,591,old,manmade,uninformed
set31,PALACE,Y,N,6,38,2,579,old,shoebox,informed
set31,CRYSTAL,N,Y,7,23,2,587,old,shoebox,uninformed
set31,SAIL,Y,N,4,12,1,567,old,shoebox,uninformed
set31,BEAVER,N,N,6,3,2,589,old,manmade,informed
set31,SEAWEED,N,Y,7,3,2,593,old,manmade,uninformed
set31,WOMB,N,N,4,1,1,538,old,manmade,informed
set31,TOAD,N,Y,4,4,1,568,old,shoebox,informed
set31,PICKLE,Y,Y,6,1,2,606,old,manmade,uninformed
set31,GOLF,Y,N,4,34,1,540,old,manmade,uninformed
set31,STAIN,N,Y,5,6,1,535,old,manmade,informed
set31,ENVELOPE,Y,Y,8,21,3,579,old,shoebox,uninformed
set31,OUTFIT,Y,Y,6,16,2,515,old,manmade,uninformed
set31,PATCH,Y,Y,5,13,1,558,old,manmade,informed
set31,TOMATO,N,Y,6,4,3,662,old,manmade,informed
set31,MIRROR,Y,Y,6,27,1,605,old,shoebox,informed
