setID,word,manmade,shoebox,nletters,freq,nsyllables,concreteness,item_type,study_judgment,study_condition
set12,SPICE,N,Y,5,4,1,590,old,manmade,uninformed
set12,MOUNTAIN,N,N,8,33,2,616,old,shoebox,uninformed
set12,RUST,N,Y,4,10,1,553,old,manmade,informed
set12,LIME,N,Y,4,13,1,590,old,shoebox,informed
set12,RIBBON,Y,Y,6,12,2,600,old,shoebox,informed
set12,TIDE,N,N,4,11,1,516,old,shoebox,uninformed
set12,CHERRY,N,Y,6,6,2,611,old,manmade,uninformed
set12,LOCK,Y,Y,4,23,1,565,old,manmade,uninformed
set12,LOCKER,Y,N,6,9,2,586,old,manmade,informed
set12,GARDENIA,N,Y,8,1,3,576,old,shoebox,informed
set12,WALLET,Y,Y,6,6,2,584,old,manmade,uninformed
set12,WRECK,Y,N,5,8,1,505,old,shoebox,informed
set12,TROUT,N,Y,5,4,1,617,old,manmade,uninformed
set12,PEAR,N,Y,4,6,1,634,old,manmade,uninformed
set12,MOSQUITO,N,Y,8,1,3,595,old,manmade,uninformed
set12,ENVELOPE,Y,Y,8,21,3,579,old,shoebox,informed
set12,HAMMER,Y,Y,6,9,2,605,old,shoebox,uninformed
set12,GARLIC,N,Y,6,4,2,636,old,shoebox,uninformed
set12,LION,N,N,4,17,1,627,old,manmade,informed
set12,CARPET,Y,N,6,13,2,581,old,shoebox,informed
set12,RABBIT,N,Y,6,11,2,635,old,manmade,informed
set12,FLUTE,Y,Y,5,1,1,587,old,manmade,uninformed
set12,TRAIL,Y,N,5,31,1,511,old,shoebox,uninformed
set12,TUNNEL,Y,N,6,10,2,555,old,manmade,uninformed
set12,CAPSULE,Y,Y,7,5,2,540,old,manmade,informed
set12,WOMB,N,N,4,1,1,538,old,shoebox,uninformed
set12,COLLAR,Y,Y,6,17,2,622,old,manmade,informed
set12,CIDER,Y,Y,5,2,2,626,old,shoebox,uninformed
set12,SALOON,Y,N,6,12,2,575,old,shoebox,uninformed
set12,SPRUCE,N,N,6,5,1,568,old,shoebox,uninformed
set12,COTTON,N,Y,6,38,2,608,old,manmade,informed
set12,ARROW,Y,N,5,14,2,595,old,shoebox,informed
set12,FACTORY,Y,N,7,32,3,586,old,shoebox,uninformed
set12,BROOM,Y,N,5,2,1,613,old,manmade,uninformed
set12,PALM,N,Y,4,22,1,596,old,shoebox,informed
set12,TANK,Y,N,4,12,1,581,old,shoebox,informed
set12,BANDAGE,Y,Y,7,4,2,639,old,shoebox,informed
set12,KENNEL,Y,N,6,3,2,611,old,manmade,uninformed
set12,PAINT,Y,Y,5,37,1,577,old,shoebox,uninformed
set12,MINK,N,N,4,5,1,589,old,shoebox,informed
set12,TULIP,N,Y,5,4,2,619,old,shoebox,informed
set12,POISON,N,Y,6,10,2,527,old,manmade,uninformed
set12,SALAD,Y,Y,5,9,2,595,old,manmade,uninformed
set12,BEAN,N,Y,4,5,1,604,old,manmade,informed
set12,CAGE,Y,N,4,9,1,593,old,shoebox,informed
set12,BACTERIA,N,Y,8,8,3,560,old,manmade,uninformed
set12,APPLE,N,Y,5,9,2,620,old,shoebox,informed
set12,MINERAL,N,Y,7,12,3,527,old,manmade,informed
set12,PLATE,Y,Y,5,22,1,595,old,shoebox,informed
set12,CHEESE,Y,Y,6,9,1,624,old,manmade,uninformed
set12,OUTFIT,Y,Y,6,16,2,515,old,manmade,informed
set12,PIANO,Y,N,5,38,3,615,old,shoebox,informed
set12,JERSEY,Y,Y,6,25,2,621,old,manmade,informed
set12,HEDGE,Y,N,5,2,1,615,old,shoebox,uninformed
set12,TRIANGLE,N,Y,8,4,3,523,old,manmade,informed
set12,CAMERA,Y,Y,6,36,2,627,old,manmade,informed
set12,DRUM,Y,N,4,11,1,602,old,manmade,informed
set12,FISH,N,Y,4,35,1,597,old,shoebox,uninformed
set12,LUNG,N,Y,4,16,1,569,old,manmade,uninformed
set12,BUBBLE,N,Y,6,12,2,563,old,manmade,informed
set12,CAPITOL,Y,N,7,22,3,529,old,shoebox,informed
set12,KETTLE,Y,N,6,3,2,602,old,shoebox,uninformed
set12,DOUGH,Y,Y,5,13,1,627,old,manmade,informed
set12,HOOD,Y,Y,4,7,1,547,old,shoebox,informed
set12,SHELL,N,Y,5,22,1,597,old,shoebox,uninformed
set12,THUNDER,N,N,7,14,2,547,old,shoebox,uninformed
set12,COIN,Y,Y,4,10,1,581,old,manmade,uninformed
set12,PEPPER,N,Y,6,13,2,591,old,manmade,informed
set12,BLOSSOM,N,Y,7,7,2,559,old,manmade,uninformed
set12,SQUIRREL,N,Y,8,1,2,612,old,shoebox,uninformed
set12,SNAIL,N,Y,5,1,1,579,old,manmade,uninformed
set12,CRYSTAL,N,Y,7,23,2,587,old,manmade,informed
set12,DITCH,N,N,5,10,1,555,old,shoebox,uninformed
set12,PLUM,N,Y,4,1,1,632,old,shoebox,uninformed
set12,THUMB,N,Y,5,10,1,638,old,manmade,informed
set12,MUSTARD,Y,Y,7,20,2,595,old,shoebox,uninformed
set12,ABDOMEN,N,Y,7,6,3,586,old,shoebox,uninformed
set12,RAMP,Y,N,4,6,1,538,old,manmade,informed
set12,PARADE,Y,N,6,25,2,523,old,shoebox,uninformed
set12,PALACE,Y,N,6,38,2,579,old,manmade,uninformed
set12,STAR,N,N,4,25,1,574,old,shoebox,uninformed
set12,PYRAMID,Y,N,7,2,3,615,old,shoebox,informed
set12,TENNIS,Y,N,6,15,2,574,old,shoebox,informed
set12,TENT,Y,N,4,20,1,608,old,manmade,informed
set12,DEER,N,N,4,13,1,631,old,manmade,uninformed
set12,GRAPH,Y,Y,5,17,1,553,old,shoebox,informed
set12,MANSION,Y,N,7,8,2,579,old,shoebox,informed
set12,COFFIN,Y,N,6,7,2,595,old,shoebox,informed
set12,PATCH,Y,Y,5,13,1,558,old,manmade,uninformed
set12,LAWN,Y,N,4,15,1,588,old,manmade,informed
set12,CONE,Y,Y,4,13,1,573,old,manmade,informed
set12,COUCH,Y,N,5,12,1,578,old,shoebox,uninformed
set12,CANDLE,Y,Y,6,18,2,565,old,manmade,uninformed
set12,VEIL,Y,Y,4,8,1,560,old,shoebox,informed
set12,TRASH,Y,Y,5,2,1,588,old,shoebox,informed
set12,SHRIMP,N,Y,6,2,1,629,old,manmade,uninformed
set12,HARE,N,N,4,1,1,615,old,manmade,informed
set12,SHOWER,Y,N,6,15,1,588,old,shoebox,uninformed
