setID,word,manmade,shoebox,nletters,freq,nsyllables,concreteness,item_type,study_judgment,study_condition
set44,VELVET,Y,Y,6,4,2,580,old,shoebox,uninformed
set44,LAMP,Y,N,4,18,1,615,old,manmade,uninformed
set44,TEAR,N,Y,4,11,1,504,old,shoebox,informed
set44,TIDE,N,N,4,11,1,516,old,shoebox,uninformed
set44,UMBRELLA,Y,N,8,8,3,606,old,shoebox,uninformed
set44,JACKET,Y,N,6,33,2,635,old,manmade,informed
set44,BANNER,Y,Y,6,8,2,567,old,manmade,uninformed
set44,TAPE,Y,Y,4,35,1,564,old,manmade,uninformed
set44,CAMEL,N,N,5,1,2,597,old,shoebox,uninformed
set44,ROOT,N,Y,4,30,1,558,old,manmade,informed
set44,ELEPHANT,N,N,8,7,3,628,old,shoebox,uninformed
set44,FOREARM,N,Y,7,3,2,608,old,shoebox,uninformed
set44,TOOTH,N,Y,5,20,1,619,old,manmade,uninformed
set44,CEILING,Y,N,7,31,2,606,old,shoebox,informed
set44,LEAF,N,Y,4,12,1,593,old,shoebox,uninformed
set44,VINE,N,Y,4,4,1,601,old,shoebox,informed
set44,FISH,N,Y,4,35,1,597,old,manmade,informed
set44,MOUNTAIN,N,N,8,33,2,616,old,shoebox,informed
set44,CALF,N,N,4,11,1,592,old,shoebox,uninformed
set44,SHRIMP,N,Y,6,2,1,629,old,shoebox,informed
set44,CAPITOL,Y,N,7,22,3,529,old,manmade,informed
set44,GARMENT,Y,Y,7,6,2,552,old,manmade,informed
set44,MANSION,Y,N,7,8,2,579,old,manmade,uninformed
set44,COLLAR,Y,Y,6,17,2,622,old,shoebox,uninformed
set44,CLOAK,Y,Y,5,3,1,543,old,manmade,uninformed
set44,BADGE,Y,Y,5,5,1,561,old,manmade,informed
set44,CASH,Y,Y,4,36,1,547,old,manmade,uninformed
set44,RAIL,Y,N,4,16,1,540,old,shoebox,uninformed
set44,LION,N,N,4,17,1,627,old,manmade,informed
set44,SPARK,N,Y,5,12,1,526,old,manmade,informed
set44,CREATURE,N,N,8,15,2,541,old,manmade,uninformed
set44,MAGNET,Y,Y,6,3,2,550,old,shoebox,uninformed
set44,KNEE,N,Y,4,35,1,593,old,manmade,informed
set44,LACE,Y,Y,4,7,1,545,old,manmade,uninformed
set44,HAMMER,Y,Y,6,9,2,605,old,manmade,uninformed
set44,SOFA,Y,N,4,6,2,629,old,shoebox,uninformed
set44,BASEMENT,Y,N,8,31,2,585,old,shoebox,informed
set44,PALACE,Y,N,6,38,2,579,old,manmade,uninformed
set44,EAGLE,N,N,5,5,2,616,old,manmade,uninformed
set44,BUSH,N,N,4,14,1,585,old,shoebox,uninformed
set44,ORGAN,N,Y,5,12,2,596,old,manmade,informed
set44,HAWK,N,N,4,14,1,623,old,shoebox,uninformed
set44,BISCUIT,Y,Y,7,2,2,574,old,shoebox,uninformed
set44,POISON,N,Y,6,10,2,527,old,manmade,uninformed
set44,LIVER,N,Y,5,16,2,617,old,manmade,informed
set44,SWEAT,N,Y,5,23,1,569,old,manmade,uninformed
set44,SCISSORS,Y,Y,8,1,2,596,old,shoebox,informed
set44,SHEEP,N,N,5,23,1,622,old,manmade,uninformed
set44,CAKE,Y,Y,4,13,1,624,old,manmade,uninformed
set44,GALLERY,Y,N,7,31,3,569,old,shoebox,informed
set44,CROW,N,Y,4,2,1,590,old,manmade,informed
set44,WRECK,Y,N,5,8,1,505,old,manmade,uninformed
set44,CAPSULE,Y,Y,7,5,2,540,old,manmade,informed
set44,LINEN,Y,Y,5,6,2,581,old,shoebox,uninformed
set44,TOMATO,N,Y,6,4,3,662,old,manmade,informed
set44,SODA,Y,Y,4,3,2,600,old,shoebox,uninformed
set44,OYSTER,N,Y,6,6,2,573,old,shoebox,informed
set44,FURNACE,Y,N,7,11,2,600,old,manmade,uninformed
set44,DEER,N,N,4,13,1,631,old,shoebox,uninformed
set44,TRACTOR,Y,N,7,24,2,590,old,manmade,uninformed
set44,FUEL,Y,Y,4,17,1,559,old,manmade,informed
set44,GIFT,Y,Y,4,33,1,533,old,shoebox,uninformed
set44,MUSTARD,Y,Y,7,20,2,595,old,manmade,uninformed
set44,TRAIL,Y,N,5,31,1,511,old,shoebox,informed
set44,STRING,Y,Y,6,19,1,570,old,manmade,uninformed
set44,HOOF,N,Y,4,2,1,596,old,manmade,uninformed
set44,KENNEL,Y,N,6,3,2,611,old,shoebox,informed
set44,SEAL,N,N,4,17,1,587,old,manmade,informed
set44,SILVER,N,Y,6,29,2,564,old,manmade,informed
set44,SPIDER,N,Y,6,2,2,607,old,shoebox,uninformed
set44,GOWN,Y,Y,4,16,1,586,old,shoebox,uninformed
set44,LEMON,N,Y,5,18,2,608,old,manmade,informed
set44,SHELL,N,Y,5,22,1,597,old,shoebox,informed
