setID,word,manmade,shoebox,nletters,freq,nsyllables,concreteness,item_type,study_judgment,study_condition
set6,SOCCER,Y,N,6,3,2,524,old,shoebox,informed
set6,BUTTON,Y,Y,6,10,2,613,old,manmade,uninformed
set6,STEM,N,Y,4,29,1,556,old,shoebox,uninformed
set6,ROOT,N,Y,4,30,1,558,old,manmade,uninformed
set6,CAVE,N,N,4,9,1,592,old,shoebox,informed
set6,NEEDLE,Y,Y,6,15,2,608,old,manmade,uninformed
set6,TOBACCO,N,Y,7,19,3,609,old,manmade,uninformed
set6,CHART,Y,Y,5,22,1,532,old,shoebox,uninformed
set6,GARLIC,N,Y,6,4,2,636,old,shoebox,informed
set6,SQUIRREL,N,Y,8,1,2,612,old,manmade,uninformed
set6,CASH,Y,Y,4,36,1,547,old,manmade,informed
set6,SHRIMP,N,Y,6,2,1,629,old,manmade,informed
set6,STATUE,Y,N,6,17,2,600,old,shoebox,informed
set6,FROG,N,Y,4,1,1,619,old,manmade,uninformed
set6,JACKET,Y,N,6,33,2,635,old,manmade,informed
set6,OTTER,N,N,5,5,2,631,old,manmade,uninformed
set6,PINE,N,N,4,14,1,592,old,shoebox,uninformed
set6,KNUCKLE,Y,Y,7,3,2,586,old,manmade,informed
set6,TEAR,N,Y,4,11,1,504,old,manmade,uninformed
set6,TUNNEL,Y,N,6,10,2,555,old,shoebox,uninformed
set6,BLANKET,Y,N,7,30,2,622,old,shoebox,informed
set6,TIMBER,N,N,6,19,2,578,old,manmade,uninformed
set6,PYTHON,N,N,6,14,2,580,old,manmade,informed
set6,FEAST,Y,N,5,3,1,542,old,manmade,informed
set6,MONKEY,N,N,6,9,2,566,old,shoebox,informed
set6,DIAL,Y,Y,4,1,1,537,old,shoebox,uninformed
set6,HARE,N,N,4,1,1,615,old,manmade,informed
set6,BIRD,N,Y,4,31,1,602,old,manmade,uninformed
set6,APPLE,N,Y,5,9,2,620,old,manmade,informed
set6,CLOSET,Y,N,6,16,2,599,old,shoebox,uninformed
set6,TAPE,Y,Y,4,35,1,564,old,shoebox,informed
set6,TIGER,N,N,5,7,2,611,old,shoebox,uninformed
set6,SLEEVE,Y,Y,6,11,1,587,old,manmade,uninformed
set6,TIDE,N,N,4,11,1,516,old,manmade,uninformed
set6,TRACTOR,Y,N,7,24,2,590,old,shoebox,informed
set6,FURNACE,Y,N,7,11,2,600,old,manmade,informed
set6,TOOTH,N,Y,5,20,1,619,old,manmade,informed
set6,CREATURE,N,N,8,15,2,541,old,manmade,uninformed
set6,SHED,Y,N,4,11,1,611,old,shoebox,informed
set6,THREAD,Y,Y,6,15,1,607,old,manmade,informed
set6,CHOIR,Y,N,5,8,1,567,old,shoebox,uninformed
set6,HOOF,N,Y,4,2,1,596,old,manmade,informed
set6,HAWK,N,N,4,14,1,623,old,manmade,uninformed
set6,POLE,Y,N,4,18,1,577,old,shoebox,uninformed
set6,NOZZLE,Y,Y,6,4,2,555,old,manmade,uninformed
set6,SCAR,N,Y,4,10,1,552,old,manmade,informed
set6,IVORY,N,Y,5,17,3,571,old,manmade,uninformed
set6,BLOSSOM,N,Y,7,7,2,559,old,shoebox,informed
set6,POTATO,N,Y,6,15,3,629,old,manmade,informed
set6,DRIZZLE,N,Y,7,5,2,558,old,shoebox,uninformed
set6,SAND,N,Y,4,28,1,616,old,shoebox,uninformed
set6,SURF,N,N,4,1,1,527,old,shoebox,informed
set6,LENS,Y,Y,4,12,1,573,old,manmade,informed
set6,SAUCE,Y,Y,5,20,1,576,old,shoebox,informed
set6,BEEF,N,Y,4,32,1,637,old,shoebox,uninformed
set6,VASE,Y,N,4,4,1,595,old,shoebox,informed
set6,VEIN,N,Y,4,25,1,553,old,manmade,uninformed
set6,SPONGE,Y,Y,6,7,1,597,old,shoebox,informed
set6,FOREARM,N,Y,7,3,2,608,old,shoebox,informed
set6,PARADE,Y,N,6,25,2,523,old,shoebox,uninformed
set6,FENCE,Y,N,5,30,1,597,old,manmade,informed
set6,FUEL,Y,Y,4,17,1,559,old,shoebox,informed
set6,LIMB,N,N,4,5,1,590,old,shoebox,uninformed
set6,PIANO,Y,N,5,38,3,615,old,shoebox,informed
set6,COKE,Y,Y,4,4,1,580,old,manmade,uninformed
set6,BAGPIPE,Y,N,7,1,2,601,old,shoebox,informed
set6,RACKET,Y,N,6,5,2,562,old,shoebox,informed
set6,BOULDER,N,N,7,10,2,597,old,shoebox,informed
set6,NAPKIN,Y,Y,6,3,2,585,old,manmade,uninformed
set6,CABBAGE,N,Y,7,4,2,611,old,shoebox,uninformed
set6,GATE,Y,N,4,37,1,573,old,shoebox,informed
set6,SPEAR,Y,N,5,7,1,584,old,shoebox,uninformed
set6,DUCK,N,Y,4,9,1,606,old,manmade,informed
set6,CAGE,Y,N,4,9,1,593,old,shoebox,uninformed
set6,LODGE,Y,N,5,19,1,538,old,manmade,uninformed
set6,LEAF,N,Y,4,12,1,593,old,manmade,uninformed
set6,PUDDLE,N,N,6,1,2,604,old,manmade,informed
set6,LACE,Y,Y,4,7,1,545,old,shoebox,uninformed
set6,PLATE,Y,Y,5,22,1,595,old,manmade,informed
set6,OCEAN,N,N,5,34,2,593,old,shoebox,informed
set6,GARDENIA,N,Y,8,1,3,576,old,shoebox,uninformed
set6,DAWN,N,N,4,28,1,501,old,shoebox,informed
set6,NECTAR,N,Y,6,3,2,556,old,manmade,informed
set6,SPICE,N,Y,5,4,1,590,old,shoebox,informed
set6,COTTON,N,Y,6,38,2,608,old,manmade,uninformed
set6,VEHICLE,Y,N,7,35,3,558,old,shoebox,informed
set6,BARREL,Y,N,6,24,2,590,old,manmade,uninformed
set6,JADE,N,Y,4,1,1,570,old,manmade,uninformed
set6,BEAN,N,Y,4,5,1,604,old,shoebox,informed
set6,BONE,N,Y,4,33,1,588,old,shoebox,uninformed
set6,WHIP,Y,N,4,19,1,570,old,manmade,uninformed
set6,TANK,Y,N,4,12,1,581,old,shoebox,uninformed
set6,BASEMENT,Y,N,8,31,2,585,old,shoebox,informed
set6,DRUM,Y,N,4,11,1,602,old,shoebox,uninformed
set6,PEPPER,N,Y,6,13,2,591,old,manmade,uninformed
set6,KETTLE,Y,N,6,3,2,602,old,manmade,informed
set6,HELMET,Y,N,6,1,2,602,old,manmade,uninformed
set6,SCISSORS,Y,Y,8,1,2,596,old,shoebox,informed
set6,DRAIN,Y,Y,5,18,1,591,old,manmade,informed
set6,OUTFIT,Y,Y,6,16,2,515,old,manmade,informed
set6,FACTORY,Y,N,7,32,3,586,old,shoebox,uninformed
set6,CHAPEL,Y,N,6,20,2,587,old,shoebox,informed
set6,CAPSULE,Y,Y,7,5,2,540,old,shoebox,informed
set6,SHOVEL,Y,N,6,5,2,581,old,manmade,uninformed
set6,FRUIT,N,Y,5,35,1,612,old,shoebox,uninformed
set6,ALLEY,Y,N,5,8,2,557,old,shoebox,uninformed
set6,COAL,N,Y,4,32,1,584,old,manmade,informed
set6,OYSTER,N,Y,6,6,2,573,old,manmade,uninformed
set6,SKIRT,Y,Y,5,21,1,614,old,shoebox,uninformed
