setID,word,manmade,shoebox,nletters,freq,nsyllables,concreteness,item_type,study_judgment,study_condition
set26,CABLE,Y,Y,5,7,2,544,old,manmade,uninformed
set26,LIME,N,Y,4,13,1,590,old,manmade,informed
set26,CHERRY,N,Y,6,6,2,611,old,manmade,informed
set26,FLAG,Y,Y,4,16,1,606,old,shoebox,informed
set26,PALACE,Y,N,6,38,2,579,old,shoebox,uninformed
set26,GOAT,N,N,4,6,1,636,old,manmade,informed
set26,SAUCE,Y,Y,5,20,1,576,old,manmade,informed
set26,LOCK,Y,Y,4,23,1,565,old,shoebox,uninformed
set26,VELVET,Y,Y,6,4,2,580,old,manmade,uninformed
set26,SPEAR,Y,N,5,7,1,584,old,shoebox,informed
set26,CLOAK,Y,Y,5,3,1,543,old,shoebox,uninformed
set26,BELL,Y,Y,4,18,1,620,old,shoebox,informed
set26,SUNBURN,N,N,7,5,2,563,old,manmade,uninformed
set26,BUSH,N,N,4,14,1,585,old,shoebox,informed
set26,TRASH,Y,Y,5,2,1,588,old,manmade,uninformed
set26,BATH,Y,N,4,26,1,600,old,shoebox,informed
set26,TOAST,Y,Y,5,19,1,582,old,manmade,informed
set26,BEVERAGE,Y,Y,8,5,3,526,old,shoebox,uninformed
set26,THUNDER,N,N,7,14,2,547,old,shoebox,uninformed
set26,NEST,N,Y,4,20,1,557,old,shoebox,uninformed
set26,MOSQUITO,N,Y,8,1,3,595,old,manmade,informed
set26,PARCEL,Y,N,6,1,2,525,old,shoebox,uninformed
set26,PASTE,Y,Y,5,10,1,559,old,manmade,uninformed
set26,TAIL,N,Y,4,24,1,613,old,manmade,informed
set26,SOAP,Y,Y,4,22,1,598,old,shoebox,informed
set26,FOREARM,N,Y,7,3,2,608,old,manmade,uninformed
set26,WHEAT,N,Y,5,9,1,594,old,shoebox,informed
set26,DITCH,N,N,5,10,1,555,old,shoebox,uninformed
set26,PEACH,N,Y,5,3,1,617,old,manmade,uninformed
set26,SOUP,Y,Y,4,16,1,615,old,shoebox,uninformed
set26,BONE,N,Y,4,33,1,588,old,manmade,informed
set26,RABBIT,N,Y,6,11,2,635,old,shoebox,uninformed
set26,BOULDER,N,N,7,10,2,597,old,shoebox,informed
set26,VINE,N,Y,4,4,1,601,old,manmade,informed
set26,SHEEP,N,N,5,23,1,622,old,shoebox,informed
set26,LENS,Y,Y,4,12,1,573,old,shoebox,uninformed
set26,SAND,N,Y,4,28,1,616,old,manmade,informed
set26,COUCH,Y,N,5,12,1,578,old,manmade,informed
set26,PEARL,N,Y,5,9,1,597,old,manmade,informed
set26,BADGE,Y,Y,5,5,1,561,old,shoebox,uninformed
set26,COTTON,N,Y,6,38,2,608,old,shoebox,informed
set26,NECTAR,N,Y,6,3,2,556,old,manmade,uninformed
set26,CAPITOL,Y,N,7,22,3,529,old,shoebox,uninformed
set26,TIMBER,N,N,6,19,2,578,old,shoebox,informed
set26,LAMB,N,N,4,7,1,633,old,shoebox,uninformed
set26,FENCE,Y,N,5,30,1,597,old,manmade,uninformed
