setID,word,manmade,shoebox,nletters,freq,nsyllables,concreteness,item_type,study_judgment,study_condition
set54,BRACELET,Y,Y,8,1,2,602,old,manmade,informed
set54,STOOL,Y,N,5,8,1,592,old,manmade,uninformed
set54,SALOON,Y,N,6,12,2,575,old,shoebox,uninformed
set54,POLLEN,N,Y,6,11,2,584,old,shoebox,uninformed
set54,FUEL,Y,Y,4,17,1,559,old,manmade,informed
set54,BLOUSE,Y,Y,6,1,1,640,old,shoebox,uninformed
set54,MOUNTAIN,N,N,8,33,2,616,old,manmade,uninformed
set54,CEILING,Y,N,7,31,2,606,old,manmade,uninformed
set54,CARD,Y,Y,4,26,1,565,old,manmade,informed
set54,WOMB,N,N,4,1,1,538,old,shoebox,uninformed
set54,STEAM,N,Y,5,17,1,552,old,manmade,uninformed
set54,NEST,N,Y,4,20,1,557,old,manmade,informed
set54,BLANKET,Y,N,7,30,2,622,old,shoebox,uninformed
set54,RUST,N,Y,4,10,1,553,old,shoebox,informed
set54,CIDER,Y,Y,5,2,2,626,old,shoebox,uninformed
set54,CAGE,Y,N,4,9,1,593,old,manmade,uninformed
set54,CARRIAGE,Y,N,8,11,2,576,old,shoebox,uninformed
set54,SCRATCH,N,N,7,9,1,523,old,shoebox,informed
set54,PORK,N,N,4,10,1,585,old,manmade,uninformed
set54,NOZZLE,Y,Y,6,4,2,555,old,shoebox,uninformed
set54,WRECK,Y,N,5,8,1,505,old,shoebox,uninformed
set54,ABDOMEN,N,Y,7,6,3,586,old,manmade,informed
set54,SUNSET,N,N,6,14,2,525,old,manmade,uninformed
set54,CIGAR,Y,Y,5,10,2,580,old,shoebox,uninformed
set54,PASTE,Y,Y,5,10,1,559,old,shoebox,uninformed
set54,SKIRT,Y,Y,5,21,1,614,old,manmade,informed
set54,DIAL,Y,Y,4,1,1,537,old,manmade,uninformed
set54,NEEDLE,Y,Y,6,15,2,608,old,manmade,informed
set54,BOOTH,Y,N,5,7,1,556,old,shoebox,uninformed
set54,TAIL,N,Y,4,24,1,613,old,shoebox,uninformed
set54,BISCUIT,Y,Y,7,2,2,574,old,shoebox,informed
set54,PATCH,Y,Y,5,13,1,558,old,manmade,informed
set54,WOLF,N,N,4,6,1,595,old,manmade,uninformed
set54,LIMB,N,N,4,5,1,590,old,shoebox,informed
set54,SPARK,N,Y,5,12,1,526,old,manmade,uninformed
set54,TRUMPET,Y,N,7,7,2,608,old,shoebox,informed
set54,LUNG,N,Y,4,16,1,569,old,manmade,informed
set54,KENNEL,Y,N,6,3,2,611,old,manmade,uninformed
set54,BANNER,Y,Y,6,8,2,567,old,manmade,informed
set54,GRAPH,Y,Y,5,17,1,553,old,shoebox,uninformed
set54,PARCEL,Y,N,6,1,2,525,old,manmade,informed
set54,PEAR,N,Y,4,6,1,634,old,manmade,uninformed
set54,LIME,N,Y,4,13,1,590,old,manmade,informed
set54,SPINACH,N,Y,7,2,2,589,old,shoebox,informed
set54,CORRIDOR,Y,N,8,17,3,568,old,manmade,informed
set54,SPRAY,Y,Y,5,16,1,514,old,shoebox,uninformed
set54,GINGER,N,Y,6,2,2,522,old,manmade,informed
set54,SCISSORS,Y,Y,8,1,2,596,old,shoebox,informed
set54,POWDER,N,Y,6,28,2,513,old,manmade,uninformed
set54,ELEPHANT,N,N,8,7,3,628,old,shoebox,informed
set54,BREEZE,N,N,6,14,1,500,old,shoebox,uninformed
set54,FOOTBALL,Y,Y,8,36,2,584,old,shoebox,informed
set54,STOVE,Y,N,5,15,1,591,old,manmade,informed
set54,SKULL,N,N,5,3,1,570,old,shoebox,uninformed
set54,STRING,Y,Y,6,19,1,570,old,manmade,uninformed
set54,CAPITOL,Y,N,7,22,3,529,old,manmade,uninformed
set54,SHEEP,N,N,5,23,1,622,old,shoebox,informed
set54,PONY,N,N,4,10,2,611,old,shoebox,uninformed
set54,LINEN,Y,Y,5,6,2,581,old,manmade,uninformed
set54,WHEAT,N,Y,5,9,1,594,old,manmade,informed
set54,WHISTLE,Y,Y,7,4,2,579,old,shoebox,informed
set54,PLUM,N,Y,4,1,1,632,old,manmade,informed
set54,HOOD,Y,Y,4,7,1,547,old,shoebox,uninformed
set54,KETTLE,Y,N,6,3,2,602,old,shoebox,uninformed
set54,PALACE,Y,N,6,38,2,579,old,manmade,informed
set54,MOSS,N,Y,4,9,1,575,old,manmade,informed
set54,FACTORY,Y,N,7,32,3,586,old,shoebox,informed
set54,SHOVEL,Y,N,6,5,2,581,old,manmade,uninformed
set54,CRYSTAL,N,Y,7,23,2,587,old,shoebox,informed
set54,SPRUCE,N,N,6,5,1,568,old,manmade,uninformed
set54,GARMENT,Y,Y,7,6,2,552,old,shoebox,uninformed
set54,CROW,N,Y,4,2,1,590,old,shoebox,uninformed
set54,CHEESE,Y,Y,6,9,1,624,old,shoebox,informed
set54,GOLF,Y,N,4,34,1,540,old,manmade,uninformed
set54,CONE,Y,Y,4,13,1,573,old,manmade,uninformed
set54,TRASH,Y,Y,5,2,1,588,old,shoebox,informed
set54,JEEP,Y,N,4,16,1,622,old,shoebox,informed
set54,UMBRELLA,Y,N,8,8,3,606,old,manmade,uninformed
set54,CAVE,N,N,4,9,1,592,old,manmade,informed
set54,CLARINET,Y,N,8,1,3,633,old,manmade,uninformed
set54,CABBAGE,N,Y,7,4,2,611,old,shoebox,informed
set54,JEWEL,N,Y,5,1,1,594,old,manmade,uninformed
set54,BUCKET,Y,N,6,7,2,594,old,shoebox,informed
set54,MENU,Y,Y,4,5,2,555,old,manmade,informed
set54,PEACH,N,Y,5,3,1,617,old,manmade,uninformed
set54,CARPET,Y,N,6,13,2,581,old,manmade,informed
set54,ANKLE,N,Y,5,8,2,608,old,shoebox,uninformed
set54,BERRY,N,Y,5,9,2,573,old,shoebox,informed
