setID,word,manmade,shoebox,nletters,freq,nsyllables,concreteness,item_type,study_judgment,study_condition
set1,NECTAR,N,Y,6,3,2,556,old,shoebox,informed
set1,BUSH,N,N,4,14,1,585,old,shoebox,informed
set1,TIGER,N,N,5,7,2,611,old,shoebox,informed
set1,LOCKER,Y,N,6,9,2,586,old,manmade,uninformed
set1,GARMENT,Y,Y,7,6,2,552,old,shoebox,uninformed
set1,NEST,N,Y,4,20,1,557,old,shoebox,uninformed
set1,BUBBLE,N,Y,6,12,2,563,old,manmade,informed
set1,WHIP,Y,N,4,19,1,570,old,manmade,informed
set1,MOSQUITO,N,Y,8,1,3,595,old,manmade,informed
set1,THUMB,N,Y,5,10,1,638,old,shoebox,uninformed
set1,CAPITOL,Y,N,7,22,3,529,old,shoebox,informed
set1,FORK,Y,Y,4,14,1,592,old,shoebox,informed
set1,MONKEY,N,N,6,9,2,566,old,manmade,informed
set1,GALLERY,Y,N,7,31,3,569,old,manmade,uninformed
set1,PATCH,Y,Y,5,13,1,558,old,manmade,informed
set1,POLLEN,N,Y,6,11,2,584,old,shoebox,informed
set1,STATUE,Y,N,6,17,2,600,old,manmade,uninformed
set1,TRUMPET,Y,N,7,7,2,608,old,manmade,uninformed
set1,JADE,N,Y,4,1,1,570,old,manmade,informed
set1,BENCH,Y,N,5,35,1,614,old,shoebox,uninformed
set1,SQUIRREL,N,Y,8,1,2,612,old,manmade,uninformed
set1,BANANA,N,Y,6,4,3,633,old,manmade,informed
set1,GIFT,Y,Y,4,33,1,533,old,manmade,uninformed
set1,PORK,N,N,4,10,1,585,old,shoebox,uninformed
set1,SALOON,Y,N,6,12,2,575,old,manmade,uninformed
set1,GLOVE,Y,Y,5,9,1,607,old,manmade,informed
set1,TIMBER,N,N,6,19,2,578,old,manmade,uninformed
set1,ORGAN,N,Y,5,12,2,596,old,shoebox,informed
set1,CARPET,Y,N,6,13,2,581,old,manmade,informed
set1,FACTORY,Y,N,7,32,3,586,old,manmade,uninformed
set1,NEEDLE,Y,Y,6,15,2,608,old,shoebox,uninformed
set1,COCKTAIL,Y,Y,8,25,2,576,old,manmade,informed
set1,CLOVER,N,Y,6,16,2,554,old,manmade,uninformed
set1,TRACTOR,Y,N,7,24,2,590,old,manmade,uninformed
set1,PIER,Y,N,4,3,1,588,old,shoebox,uninformed
set1,OYSTER,N,Y,6,6,2,573,old,manmade,informed
set1,OCEAN,N,N,5,34,2,593,old,manmade,uninformed
set1,ANKLE,N,Y,5,8,2,608,old,manmade,informed
set1,MUSTARD,Y,Y,7,20,2,595,old,shoebox,uninformed
set1,STORM,N,N,5,26,1,527,old,manmade,informed
set1,POND,N,N,4,25,1,623,old,shoebox,informed
set1,LAWN,Y,N,4,15,1,588,old,manmade,uninformed
set1,TOILET,Y,N,6,13,2,586,old,manmade,informed
set1,LEAF,N,Y,4,12,1,593,old,shoebox,uninformed
set1,RAMP,Y,N,4,6,1,538,old,manmade,uninformed
set1,STEAM,N,Y,5,17,1,552,old,shoebox,informed
set1,MOUNTAIN,N,N,8,33,2,616,old,shoebox,uninformed
set1,BREEZE,N,N,6,14,1,500,old,manmade,uninformed
set1,PODIUM,Y,N,6,1,2,546,old,manmade,uninformed
set1,BOOTH,Y,N,5,7,1,556,old,shoebox,informed
set1,LEMON,N,Y,5,18,2,608,old,manmade,uninformed
set1,PONY,N,N,4,10,2,611,old,shoebox,uninformed
set1,CASH,Y,Y,4,36,1,547,old,shoebox,uninformed
set1,SHOWER,Y,N,6,15,1,588,old,shoebox,informed
set1,SPICE,N,Y,5,4,1,590,old,manmade,uninformed
set1,SCRATCH,N,N,7,9,1,523,old,shoebox,uninformed
set1,TUNNEL,Y,N,6,10,2,555,old,shoebox,uninformed
set1,ARROW,Y,N,5,14,2,595,old,shoebox,informed
set1,TENT,Y,N,4,20,1,608,old,manmade,uninformed
set1,CALF,N,N,4,11,1,592,old,shoebox,uninformed
set1,COSTUME,Y,N,7,10,2,544,old,shoebox,uninformed
set1,CHESTNUT,N,Y,8,5,2,600,old,shoebox,informed
set1,TIDE,N,N,4,11,1,516,old,manmade,uninformed
set1,DOUGH,Y,Y,5,13,1,627,old,shoebox,uninformed
set1,LINEN,Y,Y,5,6,2,581,old,manmade,uninformed
set1,CRYSTAL,N,Y,7,23,2,587,old,manmade,informed
set1,CHAPEL,Y,N,6,20,2,587,old,manmade,uninformed
set1,KENNEL,Y,N,6,3,2,611,old,shoebox,uninformed
set1,UMBRELLA,Y,N,8,8,3,606,old,shoebox,uninformed
set1,SAUCE,Y,Y,5,20,1,576,old,manmade,informed
set1,BISCUIT,Y,Y,7,2,2,574,old,manmade,uninformed
set1,SUNSET,N,N,6,14,2,525,old,manmade,uninformed
set1,SAIL,Y,N,4,12,1,567,old,shoebox,informed
set1,KNOB,Y,Y,4,2,1,586,old,shoebox,informed
set1,RIBBON,Y,Y,6,12,2,600,old,shoebox,uninformed
set1,STRING,Y,Y,6,19,1,570,old,manmade,informed
set1,TONGUE,N,Y,6,35,1,634,old,shoebox,uninformed
set1,AXLE,Y,N,4,5,2,555,old,shoebox,informed
set1,BRACELET,Y,Y,8,1,2,602,old,manmade,informed
set1,JUICE,N,Y,5,11,1,599,old,manmade,informed
set1,HEDGE,Y,N,5,2,1,615,old,shoebox,uninformed
set1,TRAIL,Y,N,5,31,1,511,old,manmade,informed
