setID,word,manmade,shoebox,nletters,freq,nsyllables,concreteness,item_type,study_judgment,study_condition
set47,LAMP,Y,N,4,18,1,615,old,manmade,uninformed
set47,PEARL,N,Y,5,9,1,597,old,manmade,informed
set47,MOSQUITO,N,Y,8,1,3,595,old,shoebox,informed
set47,SKULL,N,N,5,3,1,570,old,shoebox,informed
set47,TRUMPET,Y,N,7,7,2,608,old,shoebox,uninformed
set47,BUBBLE,N,Y,6,12,2,563,old,manmade,informed
set47,SHED,Y,N,4,11,1,611,old,shoebox,informed
set47,SATIN,Y,Y,5,5,2,594,old,manmade,informed
set47,CEILING,Y,N,7,31,2,606,old,shoebox,uninformed
set47,TOILET,Y,N,6,13,2,586,old,manmade,informed
set47,PAINT,Y,Y,5,37,1,577,old,shoebox,informed
set47,DUCK,N,Y,4,9,1,606,old,shoebox,uninformed
set47,SEAL,N,N,4,17,1,587,old,shoebox,uninformed
set47,DOUGH,Y,Y,5,13,1,627,old,manmade,informed
set47,FISH,N,Y,4,35,1,597,old,manmade,uninformed
set47,PLATE,Y,Y,5,22,1,595,old,manmade,uninformed
set47,SOFA,Y,N,4,6,2,629,old,shoebox,uninformed
set47,CAVE,N,N,4,9,1,592,old,manmade,informed
set47,BISCUIT,Y,Y,7,2,2,574,old,manmade,uninformed
set47,MANSION,Y,N,7,8,2,579,old,manmade,uninformed
set47,POND,N,N,4,25,1,623,old,shoebox,informed
set47,SHRIMP,N,Y,6,2,1,629,old,manmade,informed
set47,DRAIN,Y,Y,5,18,1,591,old,shoebox,uninformed
set47,HONEY,N,Y,5,25,2,611,old,manmade,informed
set47,POWDER,N,Y,6,28,2,513,old,manmade,informed
set47,HOCKEY,Y,N,6,1,2,535,old,shoebox,informed
set47,TOAD,N,Y,4,4,1,568,old,shoebox,uninformed
set47,POLLEN,N,Y,6,11,2,584,old,manmade,informed
set47,COFFIN,Y,N,6,7,2,595,old,manmade,informed
set47,POTATO,N,Y,6,15,3,629,old,shoebox,uninformed
set47,SHOWER,Y,N,6,15,1,588,old,shoebox,uninformed
set47,DIAMOND,N,Y,7,8,2,610,old,shoebox,informed
set47,BEVERAGE,Y,Y,8,5,3,526,old,manmade,informed
set47,SAUCE,Y,Y,5,20,1,576,old,shoebox,uninformed
set47,SPRAY,Y,Y,5,16,1,514,old,manmade,informed
set47,DITCH,N,N,5,10,1,555,old,manmade,uninformed
set47,BUTTON,Y,Y,6,10,2,613,old,shoebox,informed
set47,LAMB,N,N,4,7,1,633,old,manmade,uninformed
set47,POSTER,Y,N,6,4,2,592,old,shoebox,uninformed
set47,JEWEL,N,Y,5,1,1,594,old,manmade,uninformed
set47,COUCH,Y,N,5,12,1,578,old,shoebox,informed
set47,CLOCK,Y,Y,5,20,1,591,old,manmade,informed
set47,BREEZE,N,N,6,14,1,500,old,shoebox,informed
set47,ENVELOPE,Y,Y,8,21,3,579,old,shoebox,uninformed
set47,TULIP,N,Y,5,4,2,619,old,manmade,informed
set47,STEM,N,Y,4,29,1,556,old,manmade,uninformed
set47,ROPE,Y,Y,4,15,1,608,old,manmade,informed
set47,MOUSE,N,Y,5,10,1,624,old,shoebox,informed
set47,VINE,N,Y,4,4,1,601,old,manmade,informed
set47,TROUT,N,Y,5,4,1,617,old,shoebox,uninformed
set47,TRACTOR,Y,N,7,24,2,590,old,shoebox,uninformed
set47,SPONGE,Y,Y,6,7,1,597,old,shoebox,informed
set47,ELEPHANT,N,N,8,7,3,628,old,manmade,uninformed
set47,SOUP,Y,Y,4,16,1,615,old,shoebox,informed
set47,COTTON,N,Y,6,38,2,608,old,manmade,informed
set47,CAPE,Y,Y,4,20,1,581,old,manmade,informed
