setID,word,manmade,shoebox,nletters,freq,nsyllables,concreteness,item_type,study_judgment,study_condition
set51,STOOL,Y,N,5,8,1,592,old,shoebox,uninformed
set51,JEWEL,N,Y,5,1,1,594,old,manmade,informed
set51,ANKLE,N,Y,5,8,2,608,old,shoebox,informed
set51,MOSQUITO,N,Y,8,1,3,595,old,manmade,uninformed
set51,SLOPE,N,N,5,19,1,513,old,shoebox,uninformed
set51,CORRIDOR,Y,N,8,17,3,568,old,shoebox,informed
set51,MANSION,Y,N,7,8,2,579,old,shoebox,informed
set51,ROBIN,N,Y,5,2,2,637,old,manmade,uninformed
set51,MACKEREL,N,Y,8,2,2,636,old,shoebox,uninformed
set51,DEER,N,N,4,13,1,631,old,shoebox,informed
set51,SATIN,Y,Y,5,5,2,594,old,shoebox,uninformed
set51,TONGUE,N,Y,6,35,1,634,old,manmade,uninformed
set51,TENT,Y,N,4,20,1,608,old,manmade,uninformed
set51,PEAR,N,Y,4,6,1,634,old,manmade,informed
set51,RABBIT,N,Y,6,11,2,635,old,shoebox,informed
set51,FLUTE,Y,Y,5,1,1,587,old,manmade,uninformed
set51,BARK,N,Y,4,14,1,563,old,manmade,uninformed
set51,FOREARM,N,Y,7,3,2,608,old,manmade,informed
set51,MOUNTAIN,N,N,8,33,2,616,old,shoebox,informed
set51,SQUIRREL,N,Y,8,1,2,612,old,manmade,informed
set51,SODA,Y,Y,4,3,2,600,old,manmade,uninformed
set51,PEARL,N,Y,5,9,1,597,old,manmade,informed
set51,UMBRELLA,Y,N,8,8,3,606,old,shoebox,informed
set51,CLOVER,N,Y,6,16,2,554,old,manmade,informed
set51,POWDER,N,Y,6,28,2,513,old,manmade,uninformed
set51,COLLAR,Y,Y,6,17,2,622,old,manmade,informed
set51,KNEE,N,Y,4,35,1,593,old,shoebox,uninformed
set51,TRACTOR,Y,N,7,24,2,590,old,manmade,informed
set51,DRUM,Y,N,4,11,1,602,old,manmade,informed
set51,TRUMPET,Y,N,7,7,2,608,old,manmade,informed
set51,BOULDER,N,N,7,10,2,597,old,shoebox,uninformed
set51,HOOF,N,Y,4,2,1,596,old,manmade,uninformed
set51,TOAD,N,Y,4,4,1,568,old,manmade,informed
set51,LIMB,N,N,4,5,1,590,old,shoebox,uninformed
set51,NECTAR,N,Y,6,3,2,556,old,shoebox,informed
set51,FEAST,Y,N,5,3,1,542,old,manmade,uninformed
set51,BAGPIPE,Y,N,7,1,2,601,old,shoebox,informed
set51,CAPITOL,Y,N,7,22,3,529,old,manmade,informed
set51,BLANKET,Y,N,7,30,2,622,old,shoebox,uninformed
set51,WRECK,Y,N,5,8,1,505,old,manmade,uninformed
set51,TAIL,N,Y,4,24,1,613,old,manmade,informed
set51,SHED,Y,N,4,11,1,611,old,shoebox,uninformed
set51,DRAIN,Y,Y,5,18,1,591,old,manmade,uninformed
set51,SPICE,N,Y,5,4,1,590,old,shoebox,uninformed
set51,BOOTH,Y,N,5,7,1,556,old,manmade,informed
set51,COUCH,Y,N,5,12,1,578,old,manmade,uninformed
set51,CHALK,Y,Y,5,3,1,634,old,manmade,uninformed
set51,GALLERY,Y,N,7,31,3,569,old,shoebox,uninformed
set51,BLOSSOM,N,Y,7,7,2,559,old,manmade,informed
set51,STAR,N,N,4,25,1,574,old,shoebox,uninformed
set51,SPEAR,Y,N,5,7,1,584,old,shoebox,uninformed
set51,CAKE,Y,Y,4,13,1,624,old,shoebox,uninformed
set51,TROUT,N,Y,5,4,1,617,old,manmade,informed
set51,POTATO,N,Y,6,15,3,629,old,manmade,informed
set51,BRICK,Y,Y,5,18,1,610,old,shoebox,uninformed
set51,JADE,N,Y,4,1,1,570,old,shoebox,uninformed
set51,LOCK,Y,Y,4,23,1,565,old,shoebox,informed
set51,VELVET,Y,Y,6,4,2,580,old,manmade,informed
set51,TOBACCO,N,Y,7,19,3,609,old,manmade,uninformed
set51,PAINT,Y,Y,5,37,1,577,old,shoebox,informed
set51,HONEY,N,Y,5,25,2,611,old,manmade,informed
set51,NECKLACE,Y,Y,8,3,2,633,old,shoebox,informed
set51,SHOVEL,Y,N,6,5,2,581,old,shoebox,uninformed
set51,OCEAN,N,N,5,34,2,593,old,manmade,uninformed
set51,CHART,Y,Y,5,22,1,532,old,manmade,informed
set51,BIRD,N,Y,4,31,1,602,old,shoebox,informed
set51,PONY,N,N,4,10,2,611,old,manmade,informed
set51,SHOWER,Y,N,6,15,1,588,old,shoebox,uninformed
set51,HEDGE,Y,N,5,2,1,615,old,shoebox,informed
set51,GOLF,Y,N,4,34,1,540,old,shoebox,informed
set51,CARRIAGE,Y,N,8,11,2,576,old,manmade,informed
set51,PEACH,N,Y,5,3,1,617,old,manmade,uninformed
set51,LUNG,N,Y,4,16,1,569,old,shoebox,informed
set51,DIME,Y,Y,4,4,1,582,old,manmade,informed
set51,QUARTER,Y,Y,7,34,2,509,old,shoebox,informed
set51,PINE,N,N,4,14,1,592,old,shoebox,uninformed
set51,SPINACH,N,Y,7,2,2,589,old,shoebox,informed
set51,TRAIL,Y,N,5,31,1,511,old,manmade,uninformed
set51,COFFIN,Y,N,6,7,2,595,old,shoebox,informed
set51,ARROW,Y,N,5,14,2,595,old,shoebox,informed
set51,POSTER,Y,N,6,4,2,592,old,shoebox,informed
set51,TURTLE,N,Y,6,8,2,644,old,manmade,uninformed
set51,SCISSORS,Y,Y,8,1,2,596,old,shoebox,informed
set51,CLOSET,Y,N,6,16,2,599,old,shoebox,uninformed
set51,BEEF,N,Y,4,32,1,637,old,manmade,informed
set51,JEEP,Y,N,4,16,1,622,old,shoebox,uninformed
set51,CREAM,Y,Y,5,20,1,621,old,manmade,informed
set51,VINE,N,Y,4,4,1,601,old,manmade,informed
set51,MINERAL,N,Y,7,12,3,527,old,manmade,informed
set51,OTTER,N,N,5,5,2,631,old,shoebox,uninformed
set51,ROOT,N,Y,4,30,1,558,old,shoebox,uninformed
set51,CABBAGE,N,Y,7,4,2,611,old,shoebox,uninformed
set51,SWORD,Y,N,5,7,1,577,old,manmade,informed
set51,BEAN,N,Y,4,5,1,604,old,shoebox,informed
set51,CEILING,Y,N,7,31,2,606,old,manmade,uninformed
set51,PALM,N,Y,4,22,1,596,old,shoebox,informed
set51,SEAM,Y,Y,4,9,1,538,old,manmade,uninformed
set51,PUDDLE,N,N,6,1,2,604,old,shoebox,uninformed
set51,SKIRT,Y,Y,5,21,1,614,old,shoebox,uninformed
set51,HAWK,N,N,4,14,1,623,old,shoebox,informed
set51,SILVER,N,Y,6,29,2,564,old,manmade,informed
set51,BISCUIT,Y,Y,7,2,2,574,old,manmade,uninformed
set51,KITTEN,N,Y,6,5,2,612,old,manmade,informed
set51,MINK,N,N,4,5,1,589,old,shoebox,uninformed
set51,OYSTER,N,Y,6,6,2,573,old,manmade,uninformed
set51,BRACELET,Y,Y,8,1,2,602,old,manmade,informed
set51,POLLEN,N,Y,6,11,2,584,old,manmade,informed
set51,PARCEL,Y,N,6,1,2,525,old,shoebox,informed
set51,LOCKER,Y,N,6,9,2,586,old,shoebox,uninformed
set51,EAGLE,N,N,5,5,2,616,old,manmade,informed
set51,PATCH,Y,Y,5,13,1,558,old,manmade,informed
set51,GOWN,Y,Y,4,16,1,586,old,shoebox,uninformed
set51,BANANA,N,Y,6,4,3,633,old,shoebox,uninformed
set51,TUNNEL,Y,N,6,10,2,555,old,shoebox,uninformed
set51,SOUP,Y,Y,4,16,1,615,old,manmade,informed
set51,TOMATO,N,Y,6,4,3,662,old,shoebox,uninformed
set51,GARBAGE,Y,Y,7,7,2,572,old,shoebox,uninformed
set51,PICKLE,Y,Y,6,1,2,606,old,shoebox,uninformed
set51,BENCH,Y,N,5,35,1,614,old,manmade,informed
set51,PYRAMID,Y,N,7,2,3,615,old,shoebox,uninformed
set51,LODGE,Y,N,5,19,1,538,old,shoebox,informed
set51,POND,N,N,4,25,1,623,old,shoebox,informed
set51,ONION,N,Y,5,15,2,632,old,manmade,uninformed
set51,POLE,Y,N,4,18,1,577,old,shoebox,informed
set51,TANK,Y,N,4,12,1,581,old,shoebox,informed
set51,BUTTON,Y,Y,6,10,2,613,old,shoebox,uninformed
set51,BOOT,Y,Y,4,13,1,595,old,manmade,uninformed
set51,TOAST,Y,Y,5,19,1,582,old,shoebox,uninformed
set51,ENVELOPE,Y,Y,8,21,3,579,old,shoebox,informed
set51,FACTORY,Y,N,7,32,3,586,old,shoebox,uninformed
set51,GRAVEL,N,Y,6,9,2,587,old,manmade,uninformed
set51,WOMB,N,N,4,1,1,538,old,shoebox,informed
set51,SKULL,N,N,5,3,1,570,old,shoebox,uninformed
set51,BELL,Y,Y,4,18,1,620,old,shoebox,informed
set51,NOZZLE,Y,Y,6,4,2,555,old,manmade,uninformed
set51,AXLE,Y,N,4,5,2,555,old,shoebox,uninformed
set51,SILK,Y,Y,4,12,1,538,old,shoebox,uninformed
set51,SWEAT,N,Y,5,23,1,569,old,shoebox,informed
set51,MAGNET,Y,Y,6,3,2,550,old,manmade,uninformed
set51,DOLL,Y,Y,4,10,1,588,old,shoebox,uninformed
set51,PLUG,Y,Y,4,23,1,558,old,shoebox,uninformed
set51,PORK,N,N,4,10,1,585,old,manmade,informed
set51,GINGER,N,Y,6,2,2,522,old,shoebox,informed
set51,LENS,Y,Y,4,12,1,573,old,shoebox,informed
set51,BACTERIA,N,Y,8,8,3,560,old,shoebox,uninformed
set51,WOLF,N,N,4,6,1,595,old,manmade,informed
set51,RUST,N,Y,4,10,1,553,old,manmade,informed
set51,RULER,Y,Y,5,3,2,555,old,manmade,informed
set51,CARD,Y,Y,4,26,1,565,old,shoebox,uninformed
set51,TOILET,Y,N,6,13,2,586,old,manmade,informed
set51,GARDENIA,N,Y,8,1,3,576,old,manmade,uninformed
set51,CAPSULE,Y,Y,7,5,2,540,old,shoebox,informed
set51,CABIN,Y,N,5,23,2,596,old,shoebox,informed
set51,PASTE,Y,Y,5,10,1,559,old,manmade,informed
set51,SCRATCH,N,N,7,9,1,523,old,manmade,uninformed
set51,STORM,N,N,5,26,1,527,old,manmade,uninformed
set51,TAPE,Y,Y,4,35,1,564,old,shoebox,informed
set51,DOVE,N,Y,4,4,1,588,old,manmade,informed
set51,PLATE,Y,Y,5,22,1,595,old,manmade,informed
set51,BLOUSE,Y,Y,6,1,1,640,old,manmade,uninformed
set51,SAIL,Y,N,4,12,1,567,old,shoebox,informed
