setID,word,manmade,shoebox,nletters,freq,nsyllables,concreteness,item_type,study_judgment,study_condition
set59,SOUP,Y,Y,4,16,1,615,old,shoebox,informed
set59,CAGE,Y,N,4,9,1,593,old,manmade,uninformed
set59,SWORD,Y,N,5,7,1,577,old,shoebox,informed
set59,PEACH,N,Y,5,3,1,617,old,manmade,informed
set59,SOAP,Y,Y,4,22,1,598,old,manmade,informed
set59,JAIL,Y,N,4,21,1,590,old,shoebox,uninformed
set59,BERRY,N,Y,5,9,2,573,old,shoebox,informed
set59,CREAM,Y,Y,5,20,1,621,old,shoebox,informed
set59,PALACE,Y,N,6,38,2,579,old,manmade,informed
set59,FOREARM,N,Y,7,3,2,608,old,shoebox,uninformed
set59,WOOL,N,Y,4,10,1,608,old,manmade,informed
set59,SLOPE,N,N,5,19,1,513,old,manmade,informed
set59,TRACTOR,Y,N,7,24,2,590,old,manmade,informed
set59,CIDER,Y,Y,5,2,2,626,old,shoebox,uninformed
set59,SEAM,Y,Y,4,9,1,538,old,shoebox,informed
set59,SAUCE,Y,Y,5,20,1,576,old,shoebox,informed
set59,GRAVEL,N,Y,6,9,2,587,old,manmade,uninformed
set59,JADE,N,Y,4,1,1,570,old,shoebox,informed
set59,DUCK,N,Y,4,9,1,606,old,manmade,informed
set59,TONGUE,N,Y,6,35,1,634,old,manmade,informed
set59,PICKLE,Y,Y,6,1,2,606,old,manmade,uninformed
set59,CAMEL,N,N,5,1,2,597,old,shoebox,uninformed
set59,SNAIL,N,Y,5,1,1,579,old,manmade,uninformed
set59,TEAR,N,Y,4,11,1,504,old,manmade,informed
set59,LIVER,N,Y,5,16,2,617,old,manmade,uninformed
set59,TEMPLE,Y,N,6,38,2,565,old,shoebox,uninformed
set59,AXLE,Y,N,4,5,2,555,old,shoebox,uninformed
set59,CEMENT,Y,Y,6,11,2,646,old,manmade,informed
set59,DOLL,Y,Y,4,10,1,588,old,shoebox,uninformed
set59,TAIL,N,Y,4,24,1,613,old,shoebox,uninformed
set59,PEPPER,N,Y,6,13,2,591,old,manmade,uninformed
set59,BONE,N,Y,4,33,1,588,old,shoebox,informed
set59,SCAR,N,Y,4,10,1,552,old,manmade,uninformed
set59,TENT,Y,N,4,20,1,608,old,shoebox,informed
set59,COFFIN,Y,N,6,7,2,595,old,manmade,informed
set59,CARROT,N,Y,6,1,2,622,old,manmade,informed
set59,JELLY,Y,Y,5,3,2,560,old,shoebox,uninformed
set59,BATH,Y,N,4,26,1,600,old,shoebox,informed
set59,SWEAT,N,Y,5,23,1,569,old,manmade,informed
set59,EAGLE,N,N,5,5,2,616,old,shoebox,informed
set59,OATMEAL,Y,Y,7,1,2,552,old,shoebox,uninformed
set59,COSTUME,Y,N,7,10,2,544,old,shoebox,informed
set59,WHEAT,N,Y,5,9,1,594,old,manmade,informed
set59,PILLOW,Y,N,6,8,2,613,old,shoebox,informed
set59,SHELL,N,Y,5,22,1,597,old,shoebox,uninformed
set59,SEAWEED,N,Y,7,3,2,593,old,shoebox,uninformed
set59,STOOL,Y,N,5,8,1,592,old,manmade,informed
set59,SHOVEL,Y,N,6,5,2,581,old,shoebox,informed
set59,TIDE,N,N,4,11,1,516,old,shoebox,informed
set59,CALF,N,N,4,11,1,592,old,shoebox,uninformed
set59,BLOSSOM,N,Y,7,7,2,559,old,manmade,informed
set59,SURF,N,N,4,1,1,527,old,shoebox,informed
set59,RAIL,Y,N,4,16,1,540,old,shoebox,informed
set59,OTTER,N,N,5,5,2,631,old,manmade,uninformed
set59,DRUG,Y,Y,4,24,1,555,old,manmade,informed
set59,CLOAK,Y,Y,5,3,1,543,old,shoebox,uninformed
set59,PASTE,Y,Y,5,10,1,559,old,shoebox,informed
set59,ROBIN,N,Y,5,2,2,637,old,manmade,informed
set59,LAMB,N,N,4,7,1,633,old,manmade,informed
set59,BUSH,N,N,4,14,1,585,old,manmade,uninformed
set59,KNOB,Y,Y,4,2,1,586,old,shoebox,uninformed
set59,GARLIC,N,Y,6,4,2,636,old,manmade,informed
set59,KETTLE,Y,N,6,3,2,602,old,shoebox,informed
set59,SILK,Y,Y,4,12,1,538,old,shoebox,informed
set59,ABDOMEN,N,Y,7,6,3,586,old,shoebox,uninformed
set59,PYTHON,N,N,6,14,2,580,old,manmade,uninformed
set59,TOMATO,N,Y,6,4,3,662,old,shoebox,uninformed
set59,SILVER,N,Y,6,29,2,564,old,shoebox,informed
set59,FLAME,N,Y,5,17,1,582,old,shoebox,uninformed
set59,MINK,N,N,4,5,1,589,old,manmade,uninformed
set59,SPEAR,Y,N,5,7,1,584,old,shoebox,uninformed
set59,SUNBURN,N,N,7,5,2,563,old,manmade,informed
set59,SOCCER,Y,N,6,3,2,524,old,shoebox,uninformed
set59,BOOTH,Y,N,5,7,1,556,old,shoebox,uninformed
set59,BAGPIPE,Y,N,7,1,2,601,old,shoebox,uninformed
set59,MINERAL,N,Y,7,12,3,527,old,manmade,informed
set59,ELEPHANT,N,N,8,7,3,628,old,manmade,informed
set59,BRACELET,Y,Y,8,1,2,602,old,manmade,informed
set59,SATIN,Y,Y,5,5,2,594,old,shoebox,uninformed
set59,LEAF,N,Y,4,12,1,593,old,manmade,uninformed
set59,DRIZZLE,N,Y,7,5,2,558,old,manmade,uninformed
set59,FLAG,Y,Y,4,16,1,606,old,manmade,informed
set59,IVORY,N,Y,5,17,3,571,old,shoebox,informed
set59,GARBAGE,Y,Y,7,7,2,572,old,manmade,uninformed
set59,CLOUD,N,N,5,28,1,554,old,shoebox,informed
set59,BENCH,Y,N,5,35,1,614,old,manmade,uninformed
set59,PINE,N,N,4,14,1,592,old,manmade,informed
set59,PLATE,Y,Y,5,22,1,595,old,manmade,informed
set59,TRASH,Y,Y,5,2,1,588,old,shoebox,uninformed
set59,VEHICLE,Y,N,7,35,3,558,old,manmade,uninformed
set59,PARCEL,Y,N,6,1,2,525,old,manmade,informed
set59,DRAIN,Y,Y,5,18,1,591,old,manmade,uninformed
set59,HONEY,N,Y,5,25,2,611,old,shoebox,uninformed
set59,SPINACH,N,Y,7,2,2,589,old,shoebox,informed
set59,HOOD,Y,Y,4,7,1,547,old,manmade,uninformed
set59,LAMP,Y,N,4,18,1,615,old,shoebox,uninformed
set59,RACKET,Y,N,6,5,2,562,old,shoebox,uninformed
set59,COKE,Y,Y,4,4,1,580,old,manmade,informed
set59,WRECK,Y,N,5,8,1,505,old,shoebox,uninformed
set59,SHED,Y,N,4,11,1,611,old,shoebox,uninformed
set59,HARE,N,N,4,1,1,615,old,shoebox,uninformed
set59,BISCUIT,Y,Y,7,2,2,574,old,manmade,informed
set59,STAR,N,N,4,25,1,574,old,shoebox,uninformed
set59,DEER,N,N,4,13,1,631,old,shoebox,uninformed
set59,PUDDLE,N,N,6,1,2,604,old,shoebox,informed
set59,BOULDER,N,N,7,10,2,597,old,manmade,uninformed
set59,POLLEN,N,Y,6,11,2,584,old,manmade,uninformed
set59,POLE,Y,N,4,18,1,577,old,shoebox,uninformed
set59,HAMMER,Y,Y,6,9,2,605,old,shoebox,informed
set59,FUEL,Y,Y,4,17,1,559,old,shoebox,informed
set59,CREATURE,N,N,8,15,2,541,old,manmade,uninformed
set59,SOCK,Y,Y,4,4,1,581,old,shoebox,informed
set59,MOUNTAIN,N,N,8,33,2,616,old,shoebox,uninformed
set59,MAGNET,Y,Y,6,3,2,550,old,manmade,uninformed
set59,LANE,Y,N,4,30,1,537,old,shoebox,informed
set59,HOOF,N,Y,4,2,1,596,old,shoebox,uninformed
set59,POSTER,Y,N,6,4,2,592,old,shoebox,uninformed
set59,CAVE,N,N,4,9,1,592,old,manmade,uninformed
set59,PONY,N,N,4,10,2,611,old,shoebox,informed
set59,KENNEL,Y,N,6,3,2,611,old,manmade,uninformed
set59,VEIL,Y,Y,4,8,1,560,old,manmade,uninformed
set59,PLANK,Y,N,5,7,1,592,old,shoebox,uninformed
set59,NECKLACE,Y,Y,8,3,2,633,old,manmade,informed
set59,THUNDER,N,N,7,14,2,547,old,shoebox,uninformed
set59,GOAT,N,N,4,6,1,636,old,shoebox,uninformed
set59,PYRAMID,Y,N,7,2,3,615,old,manmade,informed
set59,SUNSET,N,N,6,14,2,525,old,manmade,informed
set59,FLUTE,Y,Y,5,1,1,587,old,shoebox,uninformed
set59,CEREAL,Y,Y,6,17,2,637,old,shoebox,uninformed
set59,PEARL,N,Y,5,9,1,597,old,manmade,informed
set59,BROOM,Y,N,5,2,1,613,old,manmade,uninformed
set59,ORGAN,N,Y,5,12,2,596,old,manmade,informed
set59,TIMBER,N,N,6,19,2,578,old,shoebox,uninformed
set59,THREAD,Y,Y,6,15,1,607,old,manmade,uninformed
set59,TOBACCO,N,Y,7,19,3,609,old,manmade,informed
set59,BADGE,Y,Y,5,5,1,561,old,shoebox,uninformed
set59,WHIP,Y,N,4,19,1,570,old,manmade,uninformed
set59,KITTEN,N,Y,6,5,2,612,old,shoebox,informed
set59,MANSION,Y,N,7,8,2,579,old,manmade,informed
set59,FACTORY,Y,N,7,32,3,586,old,shoebox,informed
set59,ENVELOPE,Y,Y,8,21,3,579,old,shoebox,uninformed
set59,CHART,Y,Y,5,22,1,532,old,manmade,informed
set59,HEEL,N,Y,4,9,1,579,old,manmade,informed
set59,PODIUM,Y,N,6,1,2,546,old,shoebox,uninformed
set59,PLUG,Y,Y,4,23,1,558,old,manmade,uninformed
set59,BEAVER,N,N,6,3,2,589,old,shoebox,informed
set59,CABIN,Y,N,5,23,2,596,old,shoebox,informed
set59,CAPE,Y,Y,4,20,1,581,old,manmade,informed
set59,FLOOD,N,N,5,19,1,553,old,shoebox,uninformed
set59,LAUNDRY,Y,N,7,5,2,576,old,shoebox,informed
set59,CHAPEL,Y,N,6,20,2,587,old,manmade,uninformed
set59,SACK,Y,Y,4,8,1,582,old,manmade,uninformed
set59,STAIN,N,Y,5,6,1,535,old,shoebox,uninformed
set59,BREEZE,N,N,6,14,1,500,old,manmade,informed
set59,MOUSE,N,Y,5,10,1,624,old,manmade,uninformed
set59,BIRCH,N,N,5,2,1,620,old,manmade,uninformed
set59,VINE,N,Y,4,4,1,601,old,shoebox,uninformed
set59,LEMON,N,Y,5,18,2,608,old,manmade,informed
set59,LOCK,Y,Y,4,23,1,565,old,manmade,uninformed
set59,SODA,Y,Y,4,3,2,600,old,manmade,informed
set59,TRUMPET,Y,N,7,7,2,608,old,shoebox,informed
set59,MOSQUITO,N,Y,8,1,3,595,old,manmade,informed
set59,MULE,N,N,4,4,1,592,old,shoebox,uninformed
set59,WOMB,N,N,4,1,1,538,old,manmade,informed
set59,CASH,Y,Y,4,36,1,547,old,manmade,informed
set59,PENCIL,Y,Y,6,34,2,617,old,manmade,informed
set59,BUBBLE,N,Y,6,12,2,563,old,shoebox,uninformed
set59,CARD,Y,Y,4,26,1,565,old,shoebox,informed
set59,BASEMENT,Y,N,8,31,2,585,old,shoebox,informed
set59,OCEAN,N,N,5,34,2,593,old,manmade,informed
set59,GIFT,Y,Y,4,33,1,533,old,manmade,uninformed
set59,PIER,Y,N,4,3,1,588,old,shoebox,informed
set59,VIOLIN,Y,N,6,11,2,626,old,manmade,uninformed
set59,MONKEY,N,N,6,9,2,566,old,manmade,uninformed
set59,ROOT,N,Y,4,30,1,558,old,manmade,informed
set59,NAPKIN,Y,Y,6,3,2,585,old,shoebox,informed
set59,SLEEVE,Y,Y,6,11,1,587,old,shoebox,informed
set59,TRIANGLE,N,Y,8,4,3,523,old,manmade,uninformed
set59,HEDGE,Y,N,5,2,1,615,old,manmade,uninformed
set59,VEIN,N,Y,4,25,1,553,old,shoebox,informed
set59,APPLE,N,Y,5,9,2,620,old,manmade,uninformed
set59,STEAM,N,Y,5,17,1,552,old,manmade,informed
set59,SAIL,Y,N,4,12,1,567,old,manmade,informed
set59,PATCH,Y,Y,5,13,1,558,old,shoebox,uninformed
set59,CARPET,Y,N,6,13,2,581,old,manmade,uninformed
set59,MAGAZINE,Y,Y,8,39,3,588,old,manmade,informed
set59,LION,N,N,4,17,1,627,old,manmade,informed
set59,TIGER,N,N,5,7,2,611,old,shoebox,uninformed
set59,SPRAY,Y,Y,5,16,1,514,old,manmade,informed
set59,PLUM,N,Y,4,1,1,632,old,manmade,uninformed
set59,SPARK,N,Y,5,12,1,526,old,shoebox,uninformed
set59,CORRIDOR,Y,N,8,17,3,568,old,shoebox,informed
set59,CLOSET,Y,N,6,16,2,599,old,shoebox,informed
