setID,word,manmade,shoebox,nletters,freq,nsyllables,concreteness,item_type,study_judgment,study_condition
set55,PALACE,Y,N,6,38,2,579,old,shoebox,informed
set55,MULE,N,N,4,4,1,592,old,manmade,informed
set55,CABLE,Y,Y,5,7,2,544,old,shoebox,uninformed
set55,CARD,Y,Y,4,26,1,565,old,shoebox,uninformed
set55,SLOPE,N,N,5,19,1,513,old,shoebox,uninformed
set55,TURTLE,N,Y,6,8,2,644,old,manmade,informed
set55,STAR,N,N,4,25,1,574,old,shoebox,informed
set55,GARDENIA,N,Y,8,1,3,576,old,manmade,uninformed
set55,GARBAGE,Y,Y,7,7,2,572,old,shoebox,informed
set55,WOMB,N,N,4,1,1,538,old,manmade,informed
set55,STRING,Y,Y,6,19,1,570,old,manmade,uninformed
set55,BEAN,N,Y,4,5,1,604,old,manmade,uninformed
set55,CABBAGE,N,Y,7,4,2,611,old,shoebox,uninformed
set55,SILK,Y,Y,4,12,1,538,old,shoebox,informed
set55,CHOIR,Y,N,5,8,1,567,old,manmade,uninformed
set55,SHRIMP,N,Y,6,2,1,629,old,shoebox,informed
set55,FLAME,N,Y,5,17,1,582,old,shoebox,uninformed
set55,LIMB,N,N,4,5,1,590,old,shoebox,informed
set55,TAIL,N,Y,4,24,1,613,old,manmade,uninformed
set55,BENCH,Y,N,5,35,1,614,old,shoebox,informed
set55,APPLE,N,Y,5,9,2,620,old,manmade,informed
set55,FISH,N,Y,4,35,1,597,old,manmade,informed
set55,BOOTH,Y,N,5,7,1,556,old,manmade,uninformed
set55,TRAIL,Y,N,5,31,1,511,old,shoebox,informed
set55,BANNER,Y,Y,6,8,2,567,old,manmade,uninformed
set55,TRUMPET,Y,N,7,7,2,608,old,manmade,informed
set55,VEHICLE,Y,N,7,35,3,558,old,shoebox,informed
set55,BUSH,N,N,4,14,1,585,old,shoebox,uninformed
set55,TUNNEL,Y,N,6,10,2,555,old,shoebox,uninformed
set55,JEEP,Y,N,4,16,1,622,old,manmade,uninformed
set55,HELMET,Y,N,6,1,2,602,old,shoebox,informed
set55,SHOE,Y,Y,4,14,1,600,old,manmade,uninformed
