setID,word,manmade,shoebox,nletters,freq,nsyllables,concreteness,item_type,study_judgment,study_condition
set33,NEST,N,Y,4,20,1,557,old,shoebox,uninformed
set33,ELEPHANT,N,N,8,7,3,628,old,shoebox,informed
set33,CARRIAGE,Y,N,8,11,2,576,old,manmade,informed
set33,IVORY,N,Y,5,17,3,571,old,shoebox,uninformed
set33,CORRIDOR,Y,N,8,17,3,568,old,manmade,uninformed
set33,LINEN,Y,Y,5,6,2,581,old,shoebox,informed
set33,OCEAN,N,N,5,34,2,593,old,manmade,informed
set33,MUSTARD,Y,Y,7,20,2,595,old,manmade,informed
set33,TENT,Y,N,4,20,1,608,old,shoebox,uninformed
set33,DIAL,Y,Y,4,1,1,537,old,manmade,informed
set33,FOOTBALL,Y,Y,8,36,2,584,old,manmade,informed
set33,CARBON,N,Y,6,30,2,511,old,shoebox,informed
set33,FISH,N,Y,4,35,1,597,old,manmade,uninformed
set33,GATE,Y,N,4,37,1,573,old,manmade,informed
set33,CALF,N,N,4,11,1,592,old,shoebox,uninformed
set33,MOUNTAIN,N,N,8,33,2,616,old,shoebox,informed
set33,SWEAT,N,Y,5,23,1,569,old,manmade,uninformed
set33,MOUSE,N,Y,5,10,1,624,old,manmade,uninformed
set33,GIFT,Y,Y,4,33,1,533,old,shoebox,informed
set33,FORK,Y,Y,4,14,1,592,old,manmade,uninformed
set33,TONGUE,N,Y,6,35,1,634,old,manmade,informed
set33,CABLE,Y,Y,5,7,2,544,old,manmade,informed
set33,STATUE,Y,N,6,17,2,600,old,shoebox,uninformed
set33,DAWN,N,N,4,28,1,501,old,manmade,uninformed
set33,MONKEY,N,N,6,9,2,566,old,shoebox,informed
set33,ESSAY,Y,Y,5,19,2,527,old,manmade,uninformed
set33,COFFIN,Y,N,6,7,2,595,old,shoebox,uninformed
set33,MANSION,Y,N,7,8,2,579,old,manmade,uninformed
set33,PIANO,Y,N,5,38,3,615,old,shoebox,informed
set33,BRACELET,Y,Y,8,1,2,602,old,manmade,uninformed
set33,TUNNEL,Y,N,6,10,2,555,old,shoebox,uninformed
set33,SOAP,Y,Y,4,22,1,598,old,manmade,informed
set33,PYTHON,N,N,6,14,2,580,old,manmade,informed
set33,PLANK,Y,N,5,7,1,592,old,shoebox,informed
set33,DECK,Y,N,4,23,1,566,old,manmade,uninformed
set33,CORK,Y,Y,4,9,1,608,old,shoebox,informed
set33,CAPITOL,Y,N,7,22,3,529,old,manmade,informed
set33,DIAMOND,N,Y,7,8,2,610,old,manmade,informed
set33,ROBIN,N,Y,5,2,2,637,old,manmade,uninformed
set33,CAMEL,N,N,5,1,2,597,old,shoebox,informed
set33,OUTFIT,Y,Y,6,16,2,515,old,manmade,uninformed
set33,SUNBURN,N,N,7,5,2,563,old,manmade,uninformed
set33,TRUMPET,Y,N,7,7,2,608,old,shoebox,uninformed
set33,CRYSTAL,N,Y,7,23,2,587,old,manmade,informed
set33,PEPPER,N,Y,6,13,2,591,old,shoebox,uninformed
set33,JAIL,Y,N,4,21,1,590,old,manmade,informed
set33,THUMB,N,Y,5,10,1,638,old,manmade,uninformed
set33,BISCUIT,Y,Y,7,2,2,574,old,manmade,informed
set33,COSTUME,Y,N,7,10,2,544,old,shoebox,informed
set33,CAPSULE,Y,Y,7,5,2,540,old,shoebox,uninformed
set33,CANDLE,Y,Y,6,18,2,565,old,shoebox,uninformed
set33,POLE,Y,N,4,18,1,577,old,manmade,uninformed
set33,SHEEP,N,N,5,23,1,622,old,shoebox,informed
set33,LIME,N,Y,4,13,1,590,old,manmade,uninformed
set33,BELL,Y,Y,4,18,1,620,old,shoebox,uninformed
set33,TROUT,N,Y,5,4,1,617,old,shoebox,informed
set33,FROG,N,Y,4,1,1,619,old,shoebox,uninformed
set33,APPLE,N,Y,5,9,2,620,old,manmade,informed
set33,MAGNET,Y,Y,6,3,2,550,old,shoebox,uninformed
set33,PIER,Y,N,4,3,1,588,old,manmade,uninformed
set33,RUST,N,Y,4,10,1,553,old,manmade,uninformed
set33,SHOE,Y,Y,4,14,1,600,old,manmade,informed
set33,COUCH,Y,N,5,12,1,578,old,shoebox,uninformed
set33,SACK,Y,Y,4,8,1,582,old,manmade,uninformed
set33,HEDGE,Y,N,5,2,1,615,old,shoebox,uninformed
set33,CLARINET,Y,N,8,1,3,633,old,shoebox,informed
set33,PARADE,Y,N,6,25,2,523,old,manmade,informed
set33,NAPKIN,Y,Y,6,3,2,585,old,manmade,uninformed
set33,MAGAZINE,Y,Y,8,39,3,588,old,manmade,informed
set33,BANDAGE,Y,Y,7,4,2,639,old,shoebox,uninformed
set33,MACKEREL,N,Y,8,2,2,636,old,manmade,uninformed
set33,HOCKEY,Y,N,6,1,2,535,old,shoebox,uninformed
set33,FRUIT,N,Y,5,35,1,612,old,manmade,informed
set33,KENNEL,Y,N,6,3,2,611,old,manmade,uninformed
set33,CEMENT,Y,Y,6,11,2,646,old,shoebox,uninformed
set33,SAND,N,Y,4,28,1,616,old,manmade,uninformed
set33,SAIL,Y,N,4,12,1,567,old,shoebox,informed
set33,BUSH,N,N,4,14,1,585,old,shoebox,informed
set33,FURNACE,Y,N,7,11,2,600,old,shoebox,informed
set33,TOOTH,N,Y,5,20,1,619,old,manmade,uninformed
set33,CHERRY,N,Y,6,6,2,611,old,manmade,informed
set33,FACTORY,Y,N,7,32,3,586,old,manmade,uninformed
set33,CROW,N,Y,4,2,1,590,old,shoebox,informed
set33,TUBE,Y,Y,4,31,1,581,old,manmade,uninformed
set33,PEAR,N,Y,4,6,1,634,old,shoebox,informed
set33,CHEESE,Y,Y,6,9,1,624,old,shoebox,informed
set33,PALM,N,Y,4,22,1,596,old,manmade,informed
set33,DRUM,Y,N,4,11,1,602,old,shoebox,uninformed
set33,WRECK,Y,N,5,8,1,505,old,shoebox,uninformed
set33,BOOTH,Y,N,5,7,1,556,old,manmade,informed
set33,RAMP,Y,N,4,6,1,538,old,manmade,uninformed
set33,ABDOMEN,N,Y,7,6,3,586,old,manmade,uninformed
set33,STRING,Y,Y,6,19,1,570,old,shoebox,informed
set33,POLLEN,N,Y,6,11,2,584,old,shoebox,informed
set33,PILLOW,Y,N,6,8,2,613,old,manmade,informed
set33,LEAF,N,Y,4,12,1,593,old,manmade,uninformed
set33,LOTION,Y,Y,6,8,2,534,old,shoebox,informed
set33,TOILET,Y,N,6,13,2,586,old,shoebox,informed
