setID,word,manmade,shoebox,nletters,freq,nsyllables,concreteness,item_type,study_judgment,study_condition
set2,BOULDER,N,N,7,10,2,597,old,manmade,informed
set2,SALOON,Y,N,6,12,2,575,old,shoebox,informed
set2,FACTORY,Y,N,7,32,3,586,old,manmade,uninformed
set2,CAVE,N,N,4,9,1,592,old,shoebox,informed
set2,BEEF,N,Y,4,32,1,637,old,manmade,informed
set2,BOWL,Y,Y,4,23,1,575,old,shoebox,informed
set2,SHEEP,N,N,5,23,1,622,old,shoebox,uninformed
set2,SHOWER,Y,N,6,15,1,588,old,shoebox,uninformed
set2,LOTION,Y,Y,6,8,2,534,old,manmade,uninformed
set2,PONY,N,N,4,10,2,611,old,shoebox,informed
set2,BELL,Y,Y,4,18,1,620,old,manmade,uninformed
set2,LENS,Y,Y,4,12,1,573,old,manmade,uninformed
set2,KNEE,N,Y,4,35,1,593,old,shoebox,informed
set2,TIDE,N,N,4,11,1,516,old,manmade,informed
set2,MOSQUITO,N,Y,8,1,3,595,old,shoebox,uninformed
set2,HOOF,N,Y,4,2,1,596,old,manmade,informed
set2,STORM,N,N,5,26,1,527,old,shoebox,informed
set2,CORK,Y,Y,4,9,1,608,old,shoebox,uninformed
set2,ANKLE,N,Y,5,8,2,608,old,shoebox,informed
set2,FOREARM,N,Y,7,3,2,608,old,manmade,informed
set2,SPINACH,N,Y,7,2,2,589,old,shoebox,informed
set2,LOCK,Y,Y,4,23,1,565,old,shoebox,uninformed
set2,WORM,N,Y,4,4,1,611,old,manmade,informed
set2,SUNBURN,N,N,7,5,2,563,old,shoebox,uninformed
set2,CAPITOL,Y,N,7,22,3,529,old,manmade,informed
set2,MUSTARD,Y,Y,7,20,2,595,old,manmade,informed
set2,BROOM,Y,N,5,2,1,613,old,shoebox,uninformed
set2,SPONGE,Y,Y,6,7,1,597,old,manmade,uninformed
set2,CAMEL,N,N,5,1,2,597,old,shoebox,informed
set2,VEIN,N,Y,4,25,1,553,old,shoebox,informed
set2,BARK,N,Y,4,14,1,563,old,manmade,uninformed
set2,PEARL,N,Y,5,9,1,597,old,manmade,uninformed
set2,SEAWEED,N,Y,7,3,2,593,old,manmade,informed
set2,CARPET,Y,N,6,13,2,581,old,shoebox,uninformed
set2,SNAIL,N,Y,5,1,1,579,old,manmade,uninformed
set2,STICK,N,Y,5,39,1,604,old,manmade,informed
set2,JAIL,Y,N,4,21,1,590,old,manmade,uninformed
set2,CHART,Y,Y,5,22,1,532,old,shoebox,informed
set2,TENNIS,Y,N,6,15,2,574,old,manmade,informed
set2,TOILET,Y,N,6,13,2,586,old,manmade,uninformed
set2,ABDOMEN,N,Y,7,6,3,586,old,manmade,informed
set2,PORK,N,N,4,10,1,585,old,shoebox,uninformed
set2,LEATHER,Y,Y,7,24,2,575,old,manmade,uninformed
set2,JUICE,N,Y,5,11,1,599,old,manmade,uninformed
set2,SWORD,Y,N,5,7,1,577,old,manmade,informed
set2,COLLAR,Y,Y,6,17,2,622,old,shoebox,uninformed
set2,TOMATO,N,Y,6,4,3,662,old,manmade,uninformed
set2,COUCH,Y,N,5,12,1,578,old,shoebox,informed
set2,SKIRT,Y,Y,5,21,1,614,old,shoebox,uninformed
set2,CREATURE,N,N,8,15,2,541,old,shoebox,uninformed
set2,PATCH,Y,Y,5,13,1,558,old,manmade,informed
set2,ALLEY,Y,N,5,8,2,557,old,manmade,uninformed
set2,DECK,Y,N,4,23,1,566,old,shoebox,informed
set2,BASEMENT,Y,N,8,31,2,585,old,shoebox,informed
set2,RAMP,Y,N,4,6,1,538,old,shoebox,informed
set2,GARLIC,N,Y,6,4,2,636,old,manmade,uninformed
set2,TEMPLE,Y,N,6,38,2,565,old,shoebox,informed
set2,LEMON,N,Y,5,18,2,608,old,manmade,informed
set2,LAWN,Y,N,4,15,1,588,old,manmade,informed
set2,JERSEY,Y,Y,6,25,2,621,old,shoebox,uninformed
set2,ROOT,N,Y,4,30,1,558,old,manmade,informed
set2,ARROW,Y,N,5,14,2,595,old,manmade,uninformed
set2,MONKEY,N,N,6,9,2,566,old,shoebox,informed
set2,ORGAN,N,Y,5,12,2,596,old,shoebox,uninformed
set2,BANANA,N,Y,6,4,3,633,old,shoebox,uninformed
set2,BISCUIT,Y,Y,7,2,2,574,old,manmade,uninformed
set2,SOCCER,Y,N,6,3,2,524,old,manmade,informed
set2,HONEY,N,Y,5,25,2,611,old,manmade,uninformed
set2,VELVET,Y,Y,6,4,2,580,old,shoebox,uninformed
set2,GARMENT,Y,Y,7,6,2,552,old,manmade,uninformed
set2,MOUSE,N,Y,5,10,1,624,old,manmade,informed
set2,SLOPE,N,N,5,19,1,513,old,manmade,uninformed
set2,CORRIDOR,Y,N,8,17,3,568,old,shoebox,uninformed
set2,DRUG,Y,Y,4,24,1,555,old,shoebox,informed
set2,JEEP,Y,N,4,16,1,622,old,shoebox,uninformed
set2,RAIL,Y,N,4,16,1,540,old,manmade,informed
set2,CABIN,Y,N,5,23,2,596,old,shoebox,informed
set2,GIFT,Y,Y,4,33,1,533,old,shoebox,informed
set2,STRING,Y,Y,6,19,1,570,old,manmade,uninformed
set2,CRYSTAL,N,Y,7,23,2,587,old,shoebox,informed
set2,HERB,N,Y,4,7,1,558,old,manmade,informed
set2,BEVERAGE,Y,Y,8,5,3,526,old,manmade,informed
set2,UMBRELLA,Y,N,8,8,3,606,old,manmade,uninformed
set2,CABLE,Y,Y,5,7,2,544,old,shoebox,informed
set2,VEIL,Y,Y,4,8,1,560,old,manmade,informed
set2,PAINT,Y,Y,5,37,1,577,old,manmade,informed
set2,CARBON,N,Y,6,30,2,511,old,manmade,uninformed
set2,SOCK,Y,Y,4,4,1,581,old,shoebox,informed
set2,LOCKER,Y,N,6,9,2,586,old,manmade,informed
set2,SCAR,N,Y,4,10,1,552,old,manmade,informed
set2,CABBAGE,N,Y,7,4,2,611,old,manmade,uninformed
set2,PYTHON,N,N,6,14,2,580,old,shoebox,uninformed
set2,PEACH,N,Y,5,3,1,617,old,shoebox,uninformed
set2,OUTFIT,Y,Y,6,16,2,515,old,shoebox,informed
set2,MINK,N,N,4,5,1,589,old,manmade,informed
set2,WOLF,N,N,4,6,1,595,old,shoebox,informed
set2,SEAL,N,N,4,17,1,587,old,shoebox,uninformed
set2,POND,N,N,4,25,1,623,old,manmade,informed
set2,TRAIL,Y,N,5,31,1,511,old,shoebox,uninformed
set2,KNUCKLE,Y,Y,7,3,2,586,old,manmade,uninformed
set2,WOOL,N,Y,4,10,1,608,old,manmade,uninformed
set2,TRACTOR,Y,N,7,24,2,590,old,manmade,informed
set2,JEWEL,N,Y,5,1,1,594,old,shoebox,uninformed
set2,POTATO,N,Y,6,15,3,629,old,manmade,uninformed
set2,HOCKEY,Y,N,6,1,2,535,old,shoebox,uninformed
set2,DUCK,N,Y,4,9,1,606,old,manmade,informed
set2,HELMET,Y,N,6,1,2,602,old,shoebox,informed
set2,CAKE,Y,Y,4,13,1,624,old,shoebox,informed
set2,BUBBLE,N,Y,6,12,2,563,old,manmade,uninformed
set2,BLOSSOM,N,Y,7,7,2,559,old,manmade,uninformed
set2,DEER,N,N,4,13,1,631,old,manmade,uninformed
set2,LAMB,N,N,4,7,1,633,old,shoebox,informed
set2,DITCH,N,N,5,10,1,555,old,shoebox,informed
set2,VEHICLE,Y,N,7,35,3,558,old,shoebox,informed
set2,RUST,N,Y,4,10,1,553,old,manmade,uninformed
set2,CLOAK,Y,Y,5,3,1,543,old,manmade,informed
set2,OCEAN,N,N,5,34,2,593,old,shoebox,uninformed
set2,SPICE,N,Y,5,4,1,590,old,shoebox,informed
set2,SCISSORS,Y,Y,8,1,2,596,old,manmade,informed
set2,COIN,Y,Y,4,10,1,581,old,manmade,uninformed
set2,PLANK,Y,N,5,7,1,592,old,shoebox,informed
set2,BOOTH,Y,N,5,7,1,556,old,shoebox,uninformed
set2,CHAPEL,Y,N,6,20,2,587,old,shoebox,uninformed
set2,BANNER,Y,Y,6,8,2,567,old,manmade,uninformed
set2,MOSS,N,Y,4,9,1,575,old,shoebox,informed
set2,BENCH,Y,N,5,35,1,614,old,manmade,uninformed
set2,TANK,Y,N,4,12,1,581,old,shoebox,informed
set2,SILK,Y,Y,4,12,1,538,old,manmade,informed
set2,MULE,N,N,4,4,1,592,old,manmade,uninformed
set2,PALACE,Y,N,6,38,2,579,old,shoebox,uninformed
set2,PEAR,N,Y,4,6,1,634,old,shoebox,uninformed
set2,TENT,Y,N,4,20,1,608,old,shoebox,informed
set2,INSECT,N,Y,6,14,2,593,old,manmade,uninformed
set2,SAND,N,Y,4,28,1,616,old,shoebox,informed
set2,ENVELOPE,Y,Y,8,21,3,579,old,shoebox,informed
set2,DRAIN,Y,Y,5,18,1,591,old,shoebox,uninformed
set2,WHISTLE,Y,Y,7,4,2,579,old,manmade,informed
set2,MAGAZINE,Y,Y,8,39,3,588,old,shoebox,informed
set2,HEEL,N,Y,4,9,1,579,old,shoebox,informed
set2,TRIBE,Y,N,5,4,1,504,old,shoebox,uninformed
set2,COFFIN,Y,N,6,7,2,595,old,manmade,informed
set2,POSTER,Y,N,6,4,2,592,old,shoebox,uninformed
set2,WAIST,N,N,5,11,1,563,old,shoebox,informed
set2,LIVER,N,Y,5,16,2,617,old,shoebox,informed
set2,TONGUE,N,Y,6,35,1,634,old,manmade,uninformed
set2,HOOD,Y,Y,4,7,1,547,old,shoebox,uninformed
set2,TRIANGLE,N,Y,8,4,3,523,old,shoebox,informed
set2,MAGNET,Y,Y,6,3,2,550,old,shoebox,informed
set2,FURNACE,Y,N,7,11,2,600,old,manmade,uninformed
set2,DIAL,Y,Y,4,1,1,537,old,shoebox,uninformed
set2,LUNG,N,Y,4,16,1,569,old,shoebox,uninformed
set2,BAGPIPE,Y,N,7,1,2,601,old,shoebox,informed
set2,CARROT,N,Y,6,1,2,622,old,manmade,informed
set2,LANE,Y,N,4,30,1,537,old,shoebox,uninformed
set2,BACTERIA,N,Y,8,8,3,560,old,manmade,uninformed
set2,YACHT,Y,N,5,4,1,606,old,shoebox,informed
set2,NECKLACE,Y,Y,8,3,2,633,old,shoebox,uninformed
set2,TUNNEL,Y,N,6,10,2,555,old,shoebox,uninformed
set2,PARADE,Y,N,6,25,2,523,old,manmade,uninformed
set2,SPIDER,N,Y,6,2,2,607,old,manmade,informed
set2,FOOTBALL,Y,Y,8,36,2,584,old,shoebox,uninformed
set2,SHOE,Y,Y,4,14,1,600,old,manmade,uninformed
set2,BERRY,N,Y,5,9,2,573,old,shoebox,uninformed
set2,HAMMER,Y,Y,6,9,2,605,old,manmade,informed
set2,LAMP,Y,N,4,18,1,615,old,shoebox,uninformed
set2,LEAF,N,Y,4,12,1,593,old,shoebox,uninformed
set2,PODIUM,Y,N,6,1,2,546,old,shoebox,uninformed
set2,COAL,N,Y,4,32,1,584,old,manmade,informed
set2,GINGER,N,Y,6,2,2,522,old,shoebox,uninformed
set2,KNOB,Y,Y,4,2,1,586,old,manmade,uninformed
set2,EAGLE,N,N,5,5,2,616,old,shoebox,informed
set2,SOFA,Y,N,4,6,2,629,old,shoebox,uninformed
set2,BADGE,Y,Y,5,5,1,561,old,manmade,uninformed
set2,ROBIN,N,Y,5,2,2,637,old,shoebox,uninformed
set2,QUARTER,Y,Y,7,34,2,509,old,shoebox,informed
set2,FLOOD,N,N,5,19,1,553,old,shoebox,uninformed
set2,BUSH,N,N,4,14,1,585,old,manmade,uninformed
set2,RULER,Y,Y,5,3,2,555,old,manmade,uninformed
set2,CHALK,Y,Y,5,3,1,634,old,shoebox,informed
set2,PLATE,Y,Y,5,22,1,595,old,manmade,uninformed
set2,PASTE,Y,Y,5,10,1,559,old,shoebox,uninformed
set2,GOLF,Y,N,4,34,1,540,old,shoebox,uninformed
set2,DRUM,Y,N,4,11,1,602,old,shoebox,informed
set2,SODA,Y,Y,4,3,2,600,old,manmade,informed
set2,DAWN,N,N,4,28,1,501,old,shoebox,uninformed
set2,KITTEN,N,Y,6,5,2,612,old,shoebox,informed
set2,WOMB,N,N,4,1,1,538,old,shoebox,uninformed
set2,APPLE,N,Y,5,9,2,620,old,manmade,uninformed
set2,FORK,Y,Y,4,14,1,592,old,shoebox,informed
set2,BUTTON,Y,Y,6,10,2,613,old,shoebox,uninformed
set2,CEMENT,Y,Y,6,11,2,646,old,shoebox,uninformed
set2,BONE,N,Y,4,33,1,588,old,manmade,informed
set2,GOAT,N,N,4,6,1,636,old,manmade,uninformed
set2,GATE,Y,N,4,37,1,573,old,manmade,informed
set2,STAIN,N,Y,5,6,1,535,old,shoebox,informed
set2,GRAVEL,N,Y,6,9,2,587,old,manmade,uninformed
set2,BEAVER,N,N,6,3,2,589,old,manmade,uninformed
set2,PUDDLE,N,N,6,1,2,604,old,shoebox,informed
set2,CAPE,Y,Y,4,20,1,581,old,manmade,informed
set2,VINE,N,Y,4,4,1,601,old,shoebox,uninformed
set2,BIRD,N,Y,4,31,1,602,old,manmade,informed
set2,LAUNDRY,Y,N,7,5,2,576,old,manmade,informed
set2,BATH,Y,N,4,26,1,600,old,manmade,uninformed
set2,VIOLIN,Y,N,6,11,2,626,old,shoebox,uninformed
set2,DOLL,Y,Y,4,10,1,588,old,manmade,informed
set2,GOWN,Y,Y,4,16,1,586,old,manmade,informed
set2,MINERAL,N,Y,7,12,3,527,old,manmade,informed
set2,SPADE,Y,Y,5,10,1,565,old,shoebox,uninformed
set2,OTTER,N,N,5,5,2,631,old,manmade,uninformed
set2,NOZZLE,Y,Y,6,4,2,555,old,shoebox,informed
set2,MIRROR,Y,Y,6,27,1,605,old,manmade,informed
set2,SUGAR,N,Y,5,34,2,620,old,manmade,uninformed
set2,STOOL,Y,N,5,8,1,592,old,manmade,informed
set2,STATUE,Y,N,6,17,2,600,old,shoebox,uninformed
set2,BRACELET,Y,Y,8,1,2,602,old,manmade,uninformed
set2,TROUT,N,Y,5,4,1,617,old,manmade,informed
set2,TIMBER,N,N,6,19,2,578,old,shoebox,informed
set2,DIAMOND,N,Y,7,8,2,610,old,manmade,uninformed
set2,FENCE,Y,N,5,30,1,597,old,shoebox,uninformed
set2,THREAD,Y,Y,6,15,1,607,old,manmade,uninformed
set2,SPRUCE,N,N,6,5,1,568,old,manmade,informed
set2,DOUGH,Y,Y,5,13,1,627,old,shoebox,uninformed
set2,RABBIT,N,Y,6,11,2,635,old,manmade,uninformed
set2,SKULL,N,N,5,3,1,570,old,manmade,uninformed
set2,WRECK,Y,N,5,8,1,505,old,shoebox,informed
set2,PYRAMID,Y,N,7,2,3,615,old,shoebox,uninformed
set2,COKE,Y,Y,4,4,1,580,old,shoebox,informed
set2,CHESTNUT,N,Y,8,5,2,600,old,manmade,informed
set2,SHELL,N,Y,5,22,1,597,old,manmade,uninformed
set2,CIGAR,Y,Y,5,10,2,580,old,manmade,informed
set2,CLOCK,Y,Y,5,20,1,591,old,shoebox,uninformed
set2,CAMERA,Y,Y,6,36,2,627,old,manmade,informed
set2,POISON,N,Y,6,10,2,527,old,manmade,informed
set2,TOBACCO,N,Y,7,19,3,609,old,manmade,informed
set2,BOOT,Y,Y,4,13,1,595,old,shoebox,uninformed
set2,POLE,Y,N,4,18,1,577,old,shoebox,informed
set2,JADE,N,Y,4,1,1,570,old,shoebox,uninformed
set2,CLOSET,Y,N,6,16,2,599,old,manmade,uninformed
set2,LINEN,Y,Y,5,6,2,581,old,manmade,informed
set2,CHEESE,Y,Y,6,9,1,624,old,manmade,uninformed
set2,VASE,Y,N,4,4,1,595,old,shoebox,informed
set2,SPARK,N,Y,5,12,1,526,old,manmade,uninformed
set2,FLEA,N,Y,4,2,1,625,old,manmade,informed
