setID,word,manmade,shoebox,nletters,freq,nsyllables,concreteness,item_type,study_judgment,study_condition
set15,STORM,N,N,5,26,1,527,old,shoebox,uninformed
set15,FOREARM,N,Y,7,3,2,608,old,shoebox,informed
set15,MOSS,N,Y,4,9,1,575,old,shoebox,informed
set15,BUTTON,Y,Y,6,10,2,613,old,manmade,uninformed
set15,GOAT,N,N,4,6,1,636,old,shoebox,uninformed
set15,TOOL,Y,Y,4,40,1,570,old,shoebox,uninformed
set15,FLOWER,N,Y,6,23,1,584,old,shoebox,informed
set15,HONEY,N,Y,5,25,2,611,old,manmade,uninformed
set15,BERRY,N,Y,5,9,2,573,old,shoebox,informed
set15,COFFIN,Y,N,6,7,2,595,old,shoebox,uninformed
set15,PEARL,N,Y,5,9,1,597,old,manmade,uninformed
set15,COIN,Y,Y,4,10,1,581,old,manmade,informed
set15,SUGAR,N,Y,5,34,2,620,old,manmade,informed
set15,BUSH,N,N,4,14,1,585,old,shoebox,uninformed
set15,ARROW,Y,N,5,14,2,595,old,manmade,uninformed
set15,FISH,N,Y,4,35,1,597,old,manmade,informed
set15,PATCH,Y,Y,5,13,1,558,old,manmade,informed
set15,BUCKET,Y,N,6,7,2,594,old,shoebox,informed
set15,SPEAR,Y,N,5,7,1,584,old,shoebox,uninformed
set15,CREATURE,N,N,8,15,2,541,old,manmade,uninformed
set15,PICKLE,Y,Y,6,1,2,606,old,shoebox,informed
set15,DRIZZLE,N,Y,7,5,2,558,old,manmade,informed
set15,FLAG,Y,Y,4,16,1,606,old,manmade,informed
set15,TOILET,Y,N,6,13,2,586,old,shoebox,uninformed
set15,BONE,N,Y,4,33,1,588,old,manmade,informed
set15,CAKE,Y,Y,4,13,1,624,old,manmade,informed
set15,THREAD,Y,Y,6,15,1,607,old,shoebox,uninformed
set15,BEEF,N,Y,4,32,1,637,old,manmade,informed
set15,BARREL,Y,N,6,24,2,590,old,manmade,uninformed
set15,GALLERY,Y,N,7,31,3,569,old,manmade,informed
set15,BOOTH,Y,N,5,7,1,556,old,shoebox,informed
set15,MAGAZINE,Y,Y,8,39,3,588,old,shoebox,informed
set15,PYRAMID,Y,N,7,2,3,615,old,shoebox,uninformed
set15,BIRD,N,Y,4,31,1,602,old,manmade,informed
set15,SQUIRREL,N,Y,8,1,2,612,old,shoebox,uninformed
set15,SUNSET,N,N,6,14,2,525,old,shoebox,informed
set15,BLOUSE,Y,Y,6,1,1,640,old,shoebox,uninformed
set15,HEEL,N,Y,4,9,1,579,old,manmade,uninformed
set15,LEMON,N,Y,5,18,2,608,old,shoebox,uninformed
set15,ELEPHANT,N,N,8,7,3,628,old,manmade,informed
set15,ROBIN,N,Y,5,2,2,637,old,manmade,uninformed
set15,SHELL,N,Y,5,22,1,597,old,manmade,informed
set15,SILVER,N,Y,6,29,2,564,old,shoebox,informed
set15,DOORWAY,Y,N,7,15,2,578,old,manmade,uninformed
set15,COCKTAIL,Y,Y,8,25,2,576,old,manmade,informed
set15,ANKLE,N,Y,5,8,2,608,old,shoebox,informed
set15,TRUMPET,Y,N,7,7,2,608,old,shoebox,uninformed
set15,PEPPER,N,Y,6,13,2,591,old,shoebox,uninformed
set15,DOLL,Y,Y,4,10,1,588,old,manmade,uninformed
set15,MENU,Y,Y,4,5,2,555,old,shoebox,informed
set15,CABBAGE,N,Y,7,4,2,611,old,shoebox,uninformed
set15,PALACE,Y,N,6,38,2,579,old,shoebox,informed
set15,TURTLE,N,Y,6,8,2,644,old,manmade,informed
set15,HAWK,N,N,4,14,1,623,old,manmade,uninformed
set15,OUTFIT,Y,Y,6,16,2,515,old,shoebox,informed
set15,BASS,N,Y,4,16,1,547,old,manmade,uninformed
set15,SOUP,Y,Y,4,16,1,615,old,manmade,informed
set15,JERSEY,Y,Y,6,25,2,621,old,manmade,uninformed
set15,TOAST,Y,Y,5,19,1,582,old,shoebox,uninformed
set15,JEEP,Y,N,4,16,1,622,old,manmade,uninformed
set15,LOCKER,Y,N,6,9,2,586,old,shoebox,informed
set15,MULE,N,N,4,4,1,592,old,shoebox,informed
set15,BANNER,Y,Y,6,8,2,567,old,manmade,uninformed
set15,BARK,N,Y,4,14,1,563,old,manmade,uninformed
set15,ESSAY,Y,Y,5,19,2,527,old,manmade,informed
set15,TEMPLE,Y,N,6,38,2,565,old,shoebox,informed
set15,CLOSET,Y,N,6,16,2,599,old,shoebox,informed
set15,KNOB,Y,Y,4,2,1,586,old,manmade,uninformed
set15,COLLAR,Y,Y,6,17,2,622,old,shoebox,informed
set15,BLANKET,Y,N,7,30,2,622,old,shoebox,informed
set15,JAIL,Y,N,4,21,1,590,old,manmade,informed
set15,ORGAN,N,Y,5,12,2,596,old,manmade,uninformed
set15,HOOD,Y,Y,4,7,1,547,old,manmade,uninformed
set15,SLEEVE,Y,Y,6,11,1,587,old,shoebox,uninformed
set15,CORRIDOR,Y,N,8,17,3,568,old,manmade,informed
